
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-05-30 00:00:00,-9.20,-10.60,-0.40,0.60,-0.70,0.30,232.80,-113.90,279.60,0.30,0.00,0.00
2019-05-30 00:01:00,-9.30,-10.80,-0.30,0.60,-0.70,0.30,229.20,-117.50,279.60,0.20,0.00,0.00
2019-05-30 00:02:00,-9.50,-10.90,-0.30,0.60,-0.60,0.30,226.50,-120.20,279.60,0.40,0.00,0.00
2019-05-30 00:03:00,-9.60,-11.00,-0.40,0.50,-0.60,0.20,224.50,-122.20,279.60,0.70,0.00,0.00
2019-05-30 00:04:00,-9.60,-10.90,-0.40,0.50,-0.70,0.20,223.00,-123.70,279.60,0.70,0.00,0.00
2019-05-30 00:05:00,-9.50,-10.80,-0.50,0.50,-0.70,0.10,220.80,-125.90,279.60,0.70,0.00,0.00
2019-05-30 00:06:00,-9.60,-10.90,-0.50,0.40,-0.70,0.00,219.20,-127.40,279.60,1.10,0.00,0.00
2019-05-30 00:07:00,-9.80,-11.10,-0.50,0.40,-0.70,0.00,217.90,-128.70,279.60,0.60,0.00,0.00
2019-05-30 00:08:00,-9.90,-11.20,-0.50,0.40,-0.70,0.10,217.00,-129.60,279.60,0.80,0.00,0.00
2019-05-30 00:09:00,-10.00,-11.30,-0.50,0.40,-0.70,0.10,215.90,-130.60,279.60,0.80,0.00,0.00
2019-05-30 00:10:00,-10.10,-11.40,-0.50,0.40,-0.70,0.10,215.40,-131.10,279.60,0.80,0.00,0.00
2019-05-30 00:11:00,-10.10,-11.50,-0.50,0.40,-0.70,0.10,214.60,-131.80,279.60,0.80,0.00,0.00
2019-05-30 00:12:00,-10.30,-11.50,-0.50,0.40,-0.70,0.00,213.60,-132.80,279.60,0.80,0.00,0.00
2019-05-30 00:13:00,-10.50,-11.80,-0.50,0.30,-0.70,0.00,213.30,-133.00,279.50,0.80,0.00,0.00
2019-05-30 00:14:00,-10.50,-11.80,-0.60,0.30,-0.70,0.00,213.50,-132.60,279.50,0.70,0.00,0.00
2019-05-30 00:15:00,-10.40,-11.70,-0.60,0.20,-0.70,,213.30,-132.80,279.50,1.00,0.00,0.00
2019-05-30 00:16:00,-10.40,-11.70,-0.70,0.20,-0.70,,213.00,-132.90,279.50,1.00,0.00,0.00
2019-05-30 00:17:00,-10.50,-11.80,-0.60,0.20,-0.70,,212.60,-133.20,279.50,1.00,0.00,0.00
2019-05-30 00:18:00,-10.50,-11.90,-0.50,0.30,-0.70,0.00,213.10,-132.60,279.40,0.80,0.00,0.00
2019-05-30 00:19:00,-10.40,-11.80,-0.60,0.40,-0.70,0.10,213.00,-132.60,279.40,0.90,0.00,0.00
2019-05-30 00:20:00,-10.30,-11.70,-0.60,0.30,-0.70,0.00,213.20,-132.30,279.40,0.90,0.00,0.00
2019-05-30 00:21:00,-10.30,-11.60,-0.60,0.30,-0.70,0.00,213.00,-132.40,279.40,1.10,0.00,0.00
2019-05-30 00:22:00,-10.30,-11.60,-0.60,0.20,-0.70,0.00,213.10,-132.20,279.30,1.00,0.00,0.00
2019-05-30 00:23:00,-10.30,-11.60,-0.60,0.20,-0.80,0.00,212.80,-132.40,279.30,0.90,0.00,0.00
2019-05-30 00:24:00,-10.30,-11.60,-0.70,0.20,-0.80,,213.00,-132.00,279.30,0.90,0.00,0.00
2019-05-30 00:25:00,-10.20,-11.50,-0.60,0.20,-0.80,,213.20,-131.60,279.30,0.70,0.00,0.00
2019-05-30 00:26:00,-10.20,-11.50,-0.50,0.30,-0.80,0.00,213.00,-131.80,279.20,0.60,0.00,0.00
