
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-03-12 00:00:00,-6.40,-7.20,0.40,0.90,0.60,0.90,176.00,-113.40,267.30,1.00,0.00,0.00
2019-03-12 00:01:00,-6.30,-7.20,0.40,0.90,0.60,0.90,176.40,-112.90,267.30,0.80,0.00,0.00
2019-03-12 00:02:00,-6.30,-7.20,0.50,0.90,0.60,0.90,176.40,-113.00,267.30,0.90,0.00,0.00
2019-03-12 00:03:00,-6.30,-7.20,0.60,1.00,0.60,1.00,176.10,-113.30,267.30,0.60,0.00,0.00
2019-03-12 00:04:00,-6.50,-7.40,0.60,1.00,0.70,1.00,175.70,-113.60,267.30,0.80,0.00,0.00
2019-03-12 00:05:00,-6.70,-7.50,0.60,1.00,0.60,1.00,175.70,-113.70,267.30,0.70,0.00,0.00
2019-03-12 00:06:00,-6.80,-7.70,0.60,1.10,0.60,1.00,175.70,-113.70,267.30,0.60,0.00,0.00
2019-03-12 00:07:00,-6.80,-7.70,0.60,1.20,0.60,1.00,175.90,-113.50,267.30,0.50,0.00,0.00
2019-03-12 00:08:00,-6.90,-7.80,0.70,1.20,0.40,1.00,175.90,-113.40,267.30,0.40,0.00,0.00
2019-03-12 00:09:00,-6.90,-7.90,0.70,1.20,0.30,1.10,175.90,-113.50,267.30,0.40,0.00,0.00
2019-03-12 00:10:00,-6.80,-7.80,0.60,1.10,0.50,1.10,175.50,-113.90,267.30,0.50,0.00,0.00
2019-03-12 00:11:00,-6.70,-7.70,0.50,1.10,0.50,1.00,176.10,-113.30,267.30,0.50,0.00,0.00
2019-03-12 00:12:00,-6.80,-7.70,0.50,1.10,0.40,0.90,176.10,-113.30,267.30,0.50,0.00,0.00
2019-03-12 00:13:00,-6.90,-7.90,0.40,1.00,0.30,0.90,176.20,-113.30,267.30,0.50,0.00,0.00
2019-03-12 00:14:00,-7.10,-8.00,0.40,1.00,0.30,0.80,176.40,-113.10,267.30,0.50,0.00,0.00
2019-03-12 00:15:00,-6.90,-7.90,0.40,0.90,0.30,0.80,176.70,-112.80,267.30,0.50,0.00,0.00
2019-03-12 00:16:00,-6.80,-7.80,0.40,0.90,0.30,0.80,176.90,-112.60,267.30,0.50,0.00,0.00
2019-03-12 00:17:00,-6.60,-7.70,0.40,0.80,0.30,0.70,176.70,-112.80,267.30,0.50,0.00,0.00
2019-03-12 00:18:00,-6.70,-7.70,0.40,0.90,0.30,0.70,176.40,-113.20,267.30,0.50,0.00,0.00
2019-03-12 00:19:00,-6.80,-7.80,0.40,0.90,0.30,0.80,176.60,-113.00,267.30,0.60,0.00,0.00
2019-03-12 00:20:00,-7.00,-8.10,0.50,1.00,0.20,0.80,176.50,-113.10,267.30,0.20,0.00,0.00
2019-03-12 00:21:00,-7.10,-8.20,0.60,1.10,0.10,0.90,176.30,-113.40,267.40,0.10,0.00,0.00
2019-03-12 00:22:00,-7.10,-8.20,0.60,1.10,0.20,1.00,176.40,-113.40,267.40,0.40,0.00,0.00
2019-03-12 00:23:00,-7.00,-8.10,0.60,1.10,0.30,1.00,176.20,-113.70,267.40,0.60,0.00,0.00
2019-03-12 00:24:00,-7.10,-8.20,0.50,1.10,0.30,0.90,175.80,-114.10,267.40,0.10,0.00,0.00
2019-03-12 00:25:00,-7.30,-8.30,0.60,1.00,0.20,0.90,175.70,-114.20,267.40,0.50,0.00,0.00
2019-03-12 00:26:00,-7.40,-8.40,0.50,0.90,0.20,0.80,175.80,-114.10,267.40,0.40,0.00,0.00
2019-03-12 00:27:00,-7.30,-8.30,0.50,0.90,0.30,0.70,175.80,-114.10,267.40,0.80,0.00,0.00
2019-03-12 00:28:00,-7.20,-8.20,0.40,0.90,0.30,0.80,175.80,-114.20,267.40,0.90,0.00,0.00
2019-03-12 00:29:00,-7.20,-8.20,0.40,0.80,0.30,0.70,176.10,-113.80,267.40,1.10,0.00,0.00
2019-03-12 00:30:00,-7.30,-8.30,0.50,0.90,0.20,0.70,176.70,-113.20,267.40,0.60,0.00,0.00
2019-03-12 00:31:00,-7.40,-8.60,0.70,1.10,0.00,0.80,177.60,-112.50,267.40,0.20,0.00,0.00
2019-03-12 00:32:00,-7.50,-8.80,0.70,1.10,-0.10,0.90,177.30,-112.90,267.50,0.00,0.00,0.00
2019-03-12 00:33:00,-7.50,-8.90,0.70,1.10,0.10,1.00,176.90,-113.50,267.50,0.10,0.00,0.00
2019-03-12 00:34:00,-7.60,-9.00,0.70,1.10,0.00,1.00,176.60,-113.90,267.50,0.10,0.00,0.00
2019-03-12 00:35:00,-7.60,-9.00,0.60,1.10,0.10,1.00,176.50,-114.20,267.60,0.20,0.00,0.00
2019-03-12 00:36:00,-7.60,-8.90,0.50,1.10,0.20,1.00,176.70,-114.00,267.60,0.40,0.00,0.00
2019-03-12 00:37:00,-7.60,-8.90,0.50,1.00,0.10,0.90,176.70,-114.10,267.60,0.30,0.00,0.00
2019-03-12 00:38:00,-7.60,-8.90,0.50,1.00,0.20,0.90,176.70,-114.30,267.60,0.30,0.00,0.00
2019-03-12 00:39:00,-7.60,-8.90,0.40,0.90,0.20,0.80,176.60,-114.50,267.70,0.50,0.00,0.00
2019-03-12 00:40:00,-7.70,-9.00,0.50,1.00,0.20,0.80,176.60,-114.60,267.70,0.40,0.00,0.00
2019-03-12 00:41:00,-7.60,-8.80,0.50,1.00,0.20,0.90,176.90,-114.40,267.70,0.40,0.00,0.00
2019-03-12 00:42:00,-7.40,-8.60,0.50,1.00,0.20,0.90,176.30,-115.10,267.70,0.70,0.00,0.00
2019-03-12 00:43:00,-7.50,-8.60,0.40,1.00,0.30,0.90,176.40,-115.10,267.80,0.80,0.00,0.00
