
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-04-07 00:00:00,-8.40,-9.70,-0.10,0.60,-0.40,0.30,234.10,-100.10,277.10,0.50,0.00,0.00
2019-04-07 00:01:00,-8.60,-9.90,-0.10,0.50,-0.50,0.20,234.80,-99.40,277.10,0.30,0.00,0.00
2019-04-07 00:02:00,-8.50,-9.80,-0.20,0.50,-0.50,0.30,234.80,-99.60,277.10,0.40,0.00,0.00
2019-04-07 00:03:00,-8.50,-9.70,-0.20,0.50,-0.50,0.20,234.70,-99.70,277.10,0.30,0.00,0.00
2019-04-07 00:04:00,-8.60,-9.90,-0.20,0.50,-0.50,0.30,234.60,-99.90,277.10,0.40,0.00,0.00
2019-04-07 00:05:00,-8.80,-10.20,-0.20,0.50,-0.50,0.20,234.50,-100.00,277.10,0.30,0.00,0.00
2019-04-07 00:06:00,-8.80,-10.20,-0.20,0.40,-0.50,0.20,236.20,-98.30,277.10,0.40,0.00,0.00
2019-04-07 00:07:00,-8.60,-9.90,-0.20,0.50,-0.50,0.20,237.40,-97.10,277.20,0.50,0.00,0.00
2019-04-07 00:08:00,-8.40,-9.60,-0.20,0.50,-0.50,0.20,234.60,-100.00,277.20,0.40,0.00,0.00
2019-04-07 00:09:00,-8.40,-9.60,-0.30,0.40,-0.50,0.10,232.00,-102.80,277.20,0.50,0.00,0.00
2019-04-07 00:10:00,-8.60,-9.70,-0.40,0.30,-0.50,0.00,232.30,-102.50,277.20,0.60,0.00,0.00
2019-04-07 00:11:00,-8.60,-9.70,-0.50,0.20,-0.60,,232.10,-102.70,277.20,0.70,0.00,0.00
2019-04-07 00:12:00,-8.70,-9.90,-0.40,0.30,-0.60,0.00,231.80,-102.90,277.20,0.80,0.00,0.00
2019-04-07 00:13:00,-8.70,-9.90,-0.40,0.30,-0.60,0.00,231.50,-103.20,277.20,0.60,0.00,0.00
2019-04-07 00:14:00,-8.60,-9.80,-0.30,0.30,-0.60,0.10,233.20,-101.60,277.20,0.60,0.00,0.00
2019-04-07 00:15:00,-8.50,-9.80,-0.30,0.40,-0.60,0.20,236.40,-98.40,277.20,0.40,0.00,0.00
2019-04-07 00:16:00,-8.60,-9.90,-0.30,0.40,-0.50,0.20,243.50,-91.40,277.20,0.50,0.00,0.00
2019-04-07 00:17:00,-8.60,-9.90,-0.30,0.40,-0.50,0.10,249.90,-84.90,277.20,0.30,0.00,0.00
2019-04-07 00:18:00,-8.50,-9.80,-0.20,0.50,-0.60,0.20,247.60,-87.30,277.20,0.10,0.00,0.00
2019-04-07 00:19:00,-8.40,-9.60,-0.10,0.50,-0.60,0.30,245.10,-89.90,277.20,0.10,0.00,0.00
2019-04-07 00:20:00,-8.20,-9.40,0.00,0.60,-0.60,0.40,245.90,-89.20,277.30,0.10,0.00,0.00
2019-04-07 00:21:00,-8.00,-9.30,0.00,0.70,-0.60,0.50,241.40,-93.80,277.30,0.00,0.00,0.00
2019-04-07 00:22:00,-7.80,-9.00,-0.10,0.60,-0.50,0.40,242.00,-93.30,277.30,0.20,0.00,0.00
2019-04-07 00:23:00,-7.60,-8.70,-0.30,0.50,-0.60,0.20,247.80,-87.50,277.30,0.10,0.00,0.00
2019-04-07 00:24:00,-7.80,-8.90,-0.40,0.40,-0.60,0.10,251.40,-84.00,277.30,0.20,0.00,0.00
2019-04-07 00:25:00,-7.90,-9.10,-0.40,0.30,-0.60,0.00,254.80,-80.70,277.30,0.30,0.00,0.00
2019-04-07 00:26:00,-7.80,-8.90,-0.30,0.40,-0.60,0.10,252.80,-82.70,277.40,0.20,0.00,0.00
2019-04-07 00:27:00,-7.70,-8.90,-0.30,0.40,-0.60,0.10,242.40,-93.20,277.40,0.20,0.00,0.00
2019-04-07 00:28:00,-8.00,-9.20,-0.30,0.40,-0.60,0.10,234.70,-100.90,277.40,0.20,0.00,0.00
2019-04-07 00:29:00,-8.10,-9.40,-0.30,0.40,-0.60,0.10,234.10,-101.70,277.40,0.50,0.00,0.00
2019-04-07 00:30:00,-8.10,-9.20,-0.30,0.40,-0.60,0.10,241.50,-94.30,277.40,0.50,0.00,0.00
2019-04-07 00:31:00,-7.70,-8.80,-0.50,0.30,-0.70,0.00,247.30,-88.50,277.40,0.50,0.00,0.00
2019-04-07 00:32:00,-7.70,-8.80,-0.50,0.20,-0.80,,242.80,-93.00,277.40,0.80,0.00,0.00
2019-04-07 00:33:00,-8.30,-9.50,-0.50,0.20,-0.70,,235.10,-100.70,277.40,0.60,0.00,0.00
2019-04-07 00:34:00,-9.10,-10.40,-0.50,0.20,-0.60,,237.80,-97.90,277.40,0.80,0.00,0.00
2019-04-07 00:35:00,-9.30,-10.70,-0.50,0.10,-0.60,,244.10,-91.50,277.40,0.60,0.00,0.00
2019-04-07 00:36:00,-9.20,-10.50,-0.60,0.10,-0.60,,243.00,-92.60,277.40,0.90,0.00,0.00
2019-04-07 00:37:00,-8.80,-10.00,-0.50,0.10,-0.70,,239.60,-96.00,277.40,0.50,0.00,0.00
2019-04-07 00:38:00,-8.30,-9.60,-0.30,0.30,-0.70,0.00,237.40,-98.20,277.40,0.30,0.00,0.00
2019-04-07 00:39:00,-8.10,-9.40,-0.20,0.30,-0.60,0.20,236.40,-99.30,277.40,0.50,0.00,0.00
2019-04-07 00:40:00,-8.20,-9.30,-0.40,0.30,-0.60,0.10,230.50,-105.20,277.40,0.80,0.00,0.00
2019-04-07 00:41:00,-8.60,-9.70,-0.50,0.20,-0.60,,226.60,-109.00,277.40,0.90,0.00,0.00
2019-04-07 00:42:00,-9.00,-10.10,-0.60,0.10,-0.70,,226.90,-108.80,277.40,1.10,0.00,0.00
2019-04-07 00:43:00,-9.20,-10.40,-0.60,0.10,-0.70,,226.10,-109.40,277.30,0.60,0.00,0.00
2019-04-07 00:44:00,-9.40,-10.60,-0.50,0.10,-0.70,,224.60,-110.80,277.30,1.00,0.00,0.00
2019-04-07 00:45:00,-9.50,-10.80,-0.50,0.10,-0.60,,223.60,-111.70,277.30,1.20,0.00,0.00
2019-04-07 00:46:00,-9.60,-10.90,-0.50,0.00,-0.60,,224.60,-110.60,277.30,1.20,0.00,0.00
2019-04-07 00:47:00,-9.50,-10.80,-0.50,0.00,-0.60,,225.00,-110.10,277.30,1.00,0.00,0.00
2019-04-07 00:48:00,-9.60,-10.90,-0.40,0.10,-0.60,,223.00,-112.00,277.20,0.70,0.00,0.00
2019-04-07 00:49:00,-9.70,-11.00,-0.40,0.20,-0.60,,221.90,-113.00,277.20,0.60,0.00,0.00
2019-04-07 00:50:00,-9.60,-10.90,-0.40,0.20,-0.60,0.00,224.90,-109.90,277.20,0.80,0.00,0.00
2019-04-07 00:51:00,-9.60,-10.90,-0.30,0.30,-0.50,0.00,226.70,-108.00,277.20,0.60,0.00,0.00
2019-04-07 00:52:00,-9.50,-10.90,-0.20,0.30,-0.60,0.10,223.70,-111.00,277.20,0.30,0.00,0.00
2019-04-07 00:53:00,-9.50,-10.80,-0.20,0.40,-0.50,0.20,220.50,-114.10,277.20,0.70,0.00,0.00
2019-04-07 00:54:00,-9.50,-10.80,-0.30,0.30,-0.50,0.10,219.50,-115.10,277.20,0.50,0.00,0.00
2019-04-07 00:55:00,-9.40,-10.70,-0.30,0.30,-0.50,0.10,221.20,-113.40,277.20,0.30,0.00,0.00
2019-04-07 00:56:00,-9.40,-10.60,-0.40,0.30,-0.60,0.00,224.10,-110.40,277.10,0.70,0.00,0.00
2019-04-07 00:57:00,-9.40,-10.70,-0.30,0.30,-0.60,0.00,227.90,-106.60,277.10,0.20,0.00,0.00
2019-04-07 00:58:00,-9.20,-10.50,-0.20,0.50,-0.70,0.20,230.50,-103.90,277.10,0.10,0.00,0.00
2019-04-07 00:59:00,-9.00,-10.30,-0.10,0.50,-0.70,0.30,234.20,-100.30,277.10,0.10,0.00,0.00
