
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-05-11 00:00:00,-7.70,-8.80,0.10,0.80,-0.10,0.70,218.20,-115.00,276.90,0.40,0.00,0.00
2019-05-11 00:01:00,-7.60,-8.70,0.00,0.80,-0.10,0.60,217.30,-115.90,276.90,0.40,0.00,0.00
2019-05-11 00:02:00,-7.70,-8.70,0.00,0.70,-0.10,0.60,216.60,-116.60,276.90,0.50,0.00,0.00
2019-05-11 00:03:00,-7.80,-8.80,-0.10,0.60,-0.20,0.50,217.70,-115.50,276.90,0.40,0.00,0.00
2019-05-11 00:04:00,-7.70,-8.70,-0.10,0.50,-0.20,0.50,220.10,-113.20,276.90,0.60,0.00,0.00
2019-05-11 00:05:00,-7.60,-8.60,-0.10,0.50,-0.20,0.40,223.00,-110.30,276.90,0.40,0.00,0.00
2019-05-11 00:06:00,-7.40,-8.40,0.00,0.60,-0.20,0.50,225.70,-107.70,276.90,0.20,0.00,0.00
2019-05-11 00:07:00,-7.30,-8.30,0.00,0.60,-0.20,0.60,227.70,-105.70,276.90,0.40,0.00,0.00
2019-05-11 00:08:00,-7.20,-8.30,0.00,0.70,-0.20,0.60,229.80,-103.60,276.90,0.40,0.00,0.00
2019-05-11 00:09:00,-7.00,-8.10,0.00,0.70,-0.20,0.60,229.70,-103.70,276.90,0.30,0.00,0.00
2019-05-11 00:10:00,-6.90,-8.00,0.00,0.70,-0.10,0.60,227.40,-106.10,276.90,0.50,0.00,0.00
2019-05-11 00:11:00,-7.10,-8.10,0.00,0.70,-0.10,0.60,227.70,-105.80,276.90,0.30,0.00,0.00
2019-05-11 00:12:00,-7.20,-8.30,0.00,0.70,-0.10,0.50,230.70,-102.90,277.00,0.10,0.00,0.00
2019-05-11 00:13:00,-7.20,-8.20,-0.10,0.70,-0.20,0.50,235.40,-98.30,277.00,0.20,0.00,0.00
2019-05-11 00:14:00,-7.10,-8.10,-0.10,0.70,-0.20,0.50,240.00,-93.70,277.00,0.20,0.00,0.00
2019-05-11 00:15:00,-7.00,-8.00,-0.10,0.60,-0.20,0.50,242.70,-91.00,277.00,0.20,0.00,0.00
2019-05-11 00:16:00,-6.90,-7.90,0.00,0.70,-0.30,0.50,242.80,-90.90,277.00,0.10,0.00,0.00
2019-05-11 00:17:00,-6.60,-7.70,0.00,0.70,-0.20,0.50,240.60,-93.20,277.00,0.10,0.00,0.00
2019-05-11 00:18:00,-6.50,-7.60,0.00,0.60,-0.20,0.50,237.80,-96.10,277.00,0.20,0.00,0.00
2019-05-11 00:19:00,-6.50,-7.60,-0.10,0.60,-0.20,0.40,237.00,-97.00,277.00,0.10,0.00,0.00
2019-05-11 00:20:00,-6.40,-7.50,-0.10,0.60,-0.30,0.40,236.30,-97.70,277.00,0.40,0.00,0.00
2019-05-11 00:21:00,-6.50,-7.50,0.00,0.70,-0.30,0.40,236.40,-97.70,277.00,0.10,0.00,0.00
2019-05-11 00:22:00,-6.60,-7.70,0.10,0.90,-0.20,0.60,237.90,-96.20,277.10,0.30,0.00,0.00
2019-05-11 00:23:00,-6.60,-7.80,0.20,1.00,-0.10,0.80,239.90,-94.40,277.10,0.20,0.00,0.00
2019-05-11 00:24:00,-6.50,-7.70,0.30,1.00,0.00,0.80,240.70,-93.70,277.10,0.10,0.00,0.00
2019-05-11 00:25:00,-6.40,-7.60,0.20,1.00,0.00,0.70,240.30,-94.10,277.10,0.10,0.00,0.00
2019-05-11 00:26:00,-6.40,-7.60,0.20,0.90,-0.10,0.60,239.50,-95.00,277.10,0.20,0.00,0.00
2019-05-11 00:27:00,-6.50,-7.60,0.10,0.90,-0.10,0.60,239.80,-94.70,277.10,0.40,0.00,0.00
2019-05-11 00:28:00,-6.50,-7.50,0.00,0.80,-0.10,0.60,239.80,-94.80,277.20,0.20,0.00,0.00
2019-05-11 00:29:00,-6.50,-7.60,0.00,0.80,-0.20,0.60,239.50,-95.20,277.20,0.20,0.00,0.00
2019-05-11 00:30:00,-6.50,-7.60,0.00,0.70,-0.20,0.60,237.20,-97.50,277.20,0.40,0.00,0.00
2019-05-11 00:31:00,-6.60,-7.60,-0.10,0.60,-0.30,0.40,235.20,-99.60,277.20,0.50,0.00,0.00
2019-05-11 00:32:00,-6.70,-7.70,-0.20,0.50,-0.30,0.30,233.60,-101.20,277.20,0.30,0.00,0.00
2019-05-11 00:33:00,-6.70,-7.80,-0.30,0.40,-0.40,0.20,233.10,-101.70,277.20,0.20,0.00,0.00
2019-05-11 00:34:00,-6.90,-8.00,-0.30,0.30,-0.40,0.10,234.30,-100.50,277.20,0.50,0.00,0.00
2019-05-11 00:35:00,-6.90,-8.00,-0.30,0.30,-0.40,0.10,235.70,-99.10,277.20,0.60,0.00,0.00
2019-05-11 00:36:00,-6.70,-7.80,-0.30,0.30,-0.50,0.00,236.30,-98.60,277.20,0.60,0.00,0.00
2019-05-11 00:37:00,-6.70,-7.80,-0.30,0.30,-0.50,0.10,236.90,-98.00,277.20,0.30,0.00,0.00
2019-05-11 00:38:00,-6.70,-7.80,-0.40,0.20,-0.50,0.00,235.80,-99.20,277.20,0.70,0.00,0.00
2019-05-11 00:39:00,-7.00,-8.00,-0.40,0.20,-0.50,0.00,236.90,-98.10,277.20,0.50,0.00,0.00
2019-05-11 00:40:00,-7.10,-8.10,-0.40,0.10,-0.50,0.00,237.60,-97.40,277.20,0.40,0.00,0.00
2019-05-11 00:41:00,-6.90,-8.00,-0.30,0.10,-0.50,0.00,238.20,-96.80,277.20,0.40,0.00,0.00
2019-05-11 00:42:00,-6.80,-7.90,-0.20,0.20,-0.50,0.00,236.40,-98.60,277.20,0.50,0.00,0.00
2019-05-11 00:43:00,-6.90,-8.00,-0.20,0.30,-0.40,0.10,233.90,-101.20,277.20,0.40,0.00,0.00
2019-05-11 00:44:00,-7.00,-8.10,-0.20,0.40,-0.40,0.20,231.00,-104.00,277.30,0.40,0.00,0.00
2019-05-11 00:45:00,-7.20,-8.20,-0.30,0.30,-0.40,0.10,228.70,-106.30,277.20,0.50,0.00,0.00
