
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-05-05 00:00:00,-7.50,-8.50,-1.30,1.60,-1.90,0.80,223.70,-126.00,280.20,0.40,0.00,0.00
2019-05-05 00:01:00,-7.40,-8.50,-1.30,1.50,-1.90,0.80,223.80,-125.90,280.20,0.60,0.00,0.00
2019-05-05 00:02:00,-7.40,-8.50,-1.30,1.50,-1.90,0.70,224.10,-125.70,280.30,0.70,0.00,0.00
2019-05-05 00:03:00,-7.40,-8.50,-1.30,1.50,-2.00,0.70,224.00,-125.80,280.30,0.60,0.00,0.00
2019-05-05 00:04:00,-7.40,-8.50,-1.30,1.70,-2.00,0.80,224.10,-125.80,280.30,0.30,0.00,0.00
2019-05-05 00:05:00,-7.40,-8.50,-1.30,1.90,-1.90,0.90,224.40,-125.60,280.30,0.20,0.00,0.00
2019-05-05 00:06:00,-7.40,-8.60,-1.20,2.10,-1.80,1.00,224.30,-125.80,280.30,0.20,0.00,0.00
2019-05-05 00:07:00,-7.50,-8.70,-1.00,2.20,-1.80,1.10,224.30,-125.90,280.30,0.10,0.00,0.00
2019-05-05 00:08:00,-7.60,-8.80,-0.60,2.30,-1.60,1.20,224.20,-126.20,280.40,0.10,0.00,0.00
2019-05-05 00:09:00,-7.50,-8.80,-0.50,2.20,-1.40,1.10,224.00,-126.50,280.40,0.10,0.00,0.00
2019-05-05 00:10:00,-7.50,-8.70,-0.50,2.20,-1.30,1.00,223.30,-127.30,280.40,0.10,0.00,0.00
2019-05-05 00:11:00,-7.70,-8.80,-0.70,2.00,-1.40,0.80,221.60,-129.10,280.40,0.20,0.00,0.00
2019-05-05 00:12:00,-7.90,-9.00,-1.00,1.80,-1.50,0.70,221.30,-129.40,280.40,0.40,0.00,0.00
2019-05-05 00:13:00,-8.00,-9.00,-1.30,1.60,-1.80,0.50,222.10,-128.60,280.40,0.20,0.00,0.00
2019-05-05 00:14:00,-7.80,-8.90,-1.40,1.60,-1.90,0.50,222.80,-127.90,280.40,0.50,0.00,0.00
2019-05-05 00:15:00,-7.70,-8.80,-1.40,1.60,-2.00,0.50,222.70,-128.00,280.40,0.20,0.00,0.00
2019-05-05 00:16:00,-7.60,-8.80,-1.50,1.60,-2.10,0.40,223.00,-127.80,280.40,0.50,0.00,0.00
2019-05-05 00:17:00,-7.60,-8.70,-1.40,1.60,-2.10,0.40,223.30,-127.60,280.50,0.20,0.00,0.00
2019-05-05 00:18:00,-7.50,-8.70,-1.40,1.70,-2.10,0.40,223.50,-127.40,280.50,0.20,0.00,0.00
2019-05-05 00:19:00,-7.50,-8.60,-1.40,1.70,-2.10,0.50,223.30,-127.70,280.50,0.80,0.00,0.00
2019-05-05 00:20:00,-7.60,-8.70,-1.40,1.80,-2.10,0.50,222.70,-128.30,280.50,0.50,0.00,0.00
2019-05-05 00:21:00,-7.60,-8.80,-1.40,1.70,-2.10,0.50,222.60,-128.50,280.50,0.50,0.00,0.00
2019-05-05 00:22:00,-7.70,-8.80,-1.40,1.60,-2.10,0.50,222.30,-128.80,280.50,0.50,0.00,0.00
2019-05-05 00:23:00,-7.70,-8.80,-1.40,1.50,-2.00,0.50,222.70,-128.50,280.50,0.40,0.00,0.00
2019-05-05 00:24:00,-7.70,-8.80,-1.40,1.50,-2.00,0.50,222.60,-128.60,280.50,0.30,0.00,0.00
2019-05-05 00:25:00,-7.70,-8.80,-1.40,1.60,-2.00,0.60,222.30,-129.00,280.50,0.40,0.00,0.00
2019-05-05 00:26:00,-7.80,-8.90,-1.40,1.50,-2.00,0.50,222.20,-129.00,280.50,0.20,0.00,0.00
2019-05-05 00:27:00,-7.80,-8.90,-1.50,1.40,-2.00,0.40,222.40,-128.90,280.60,0.40,0.00,0.00
2019-05-05 00:28:00,-7.80,-8.90,-1.40,1.40,-2.00,0.30,222.40,-128.90,280.60,0.50,0.00,0.00
2019-05-05 00:29:00,-7.80,-8.90,-1.40,1.50,-2.00,0.40,222.40,-129.00,280.60,0.40,0.00,0.00
2019-05-05 00:30:00,-7.80,-8.90,-1.40,1.40,-1.90,0.40,221.80,-129.50,280.60,0.10,0.00,0.00
2019-05-05 00:31:00,-7.80,-9.00,-1.50,1.30,-1.90,0.30,221.70,-129.70,280.60,0.40,0.00,0.00
2019-05-05 00:32:00,-7.80,-9.00,-1.60,1.20,-2.10,0.20,222.00,-129.30,280.60,0.50,0.00,0.00
2019-05-05 00:33:00,-7.80,-9.00,-1.70,1.20,-2.20,0.20,222.10,-129.20,280.60,0.20,0.00,0.00
2019-05-05 00:34:00,-7.80,-9.00,-1.70,1.30,-2.20,0.30,222.30,-129.00,280.60,0.40,0.00,0.00
2019-05-05 00:35:00,-7.80,-9.00,-1.70,1.40,-2.20,0.40,221.80,-129.50,280.60,0.20,0.00,0.00
2019-05-05 00:36:00,-7.80,-8.90,-1.70,1.40,-2.20,0.50,222.30,-129.00,280.50,0.50,0.00,0.00
2019-05-05 00:37:00,-7.80,-8.90,-1.80,1.30,-2.30,0.40,222.10,-129.10,280.50,0.20,0.00,0.00
2019-05-05 00:38:00,-7.80,-8.90,-1.90,1.10,-2.40,0.30,221.90,-129.30,280.50,0.40,0.00,0.00
2019-05-05 00:39:00,-7.90,-9.00,-1.80,1.20,-2.40,0.30,221.70,-129.40,280.50,0.50,0.00,0.00
2019-05-05 00:40:00,-8.10,-9.20,-1.80,1.20,-2.30,0.40,221.20,-129.90,280.50,0.60,0.00,0.00
2019-05-05 00:41:00,-8.10,-9.30,-1.80,1.20,-2.30,0.40,221.00,-130.00,280.50,0.50,0.00,0.00
2019-05-05 00:42:00,-8.10,-9.30,-2.00,1.00,-2.40,0.20,220.20,-130.70,280.50,0.60,0.00,0.00
2019-05-05 00:43:00,-8.20,-9.30,-2.20,0.70,-2.60,,220.40,-130.40,280.40,0.70,0.00,0.00
2019-05-05 00:44:00,-8.20,-9.30,-2.30,0.40,-2.80,,221.20,-129.40,280.40,0.70,0.00,0.00
2019-05-05 00:45:00,-8.20,-9.30,-2.30,0.30,-2.80,,220.50,-130.00,280.40,0.80,0.00,0.00
2019-05-05 00:46:00,-8.30,-9.30,-2.20,0.30,-2.80,,220.80,-129.50,280.40,0.80,0.00,0.00
2019-05-05 00:47:00,-8.20,-9.30,-2.20,0.40,-2.80,,221.60,-128.50,280.30,0.70,0.00,0.00
2019-05-05 00:48:00,-8.10,-9.10,-2.20,0.40,-2.80,,222.30,-127.80,280.30,0.70,0.00,0.00
2019-05-05 00:49:00,-7.90,-9.00,-2.00,0.60,-2.70,,223.00,-127.00,280.30,0.30,0.00,0.00
2019-05-05 00:50:00,-7.70,-8.90,-1.90,0.80,-2.60,0.00,223.10,-126.90,280.30,0.60,0.00,0.00
2019-05-05 00:51:00,-7.60,-8.80,-1.70,1.10,-2.50,0.30,223.50,-126.40,280.30,0.50,0.00,0.00
2019-05-05 00:52:00,-7.60,-8.80,-1.50,1.30,-2.30,0.50,223.70,-126.30,280.30,0.70,0.00,0.00
2019-05-05 00:53:00,-7.60,-8.70,-1.40,1.40,-2.30,0.70,223.40,-126.60,280.30,0.40,0.00,0.00
2019-05-05 00:54:00,-7.50,-8.70,-1.40,1.50,-2.20,0.70,223.30,-126.70,280.30,0.50,0.00,0.00
2019-05-05 00:55:00,-7.50,-8.70,-1.30,1.50,-2.10,0.70,223.90,-126.20,280.30,0.20,0.00,0.00
2019-05-05 00:56:00,-7.50,-8.60,-1.30,1.50,-2.00,0.80,223.70,-126.40,280.30,0.40,0.00,0.00
2019-05-05 00:57:00,-7.50,-8.60,-1.40,1.40,-2.10,0.70,223.70,-126.40,280.30,0.40,0.00,0.00
2019-05-05 00:58:00,-7.50,-8.70,-1.50,1.30,-2.10,0.60,223.50,-126.70,280.30,0.40,0.00,0.00
2019-05-05 00:59:00,-7.50,-8.70,-1.50,1.40,-2.20,0.60,223.80,-126.50,280.30,0.60,0.00,0.00
2019-05-05 01:00:00,-7.50,-8.70,-1.40,1.50,-2.20,0.70,223.50,-126.70,280.30,0.50,0.00,0.00
2019-05-05 01:01:00,-7.60,-8.70,-1.40,1.60,-2.10,0.80,223.20,-127.10,280.40,0.40,0.00,0.00
2019-05-05 01:02:00,-7.60,-8.80,-1.40,1.60,-2.10,0.80,223.30,-127.00,280.40,0.50,0.00,0.00
2019-05-05 01:03:00,-7.60,-8.80,-1.40,1.70,-2.10,0.90,223.40,-126.90,280.40,0.40,0.00,0.00
2019-05-05 01:04:00,-7.60,-8.80,-1.40,1.60,-2.10,0.80,222.90,-127.40,280.40,0.50,0.00,0.00
2019-05-05 01:05:00,-7.60,-8.80,-1.30,1.60,-2.10,0.80,222.30,-128.10,280.40,0.30,0.00,0.00
2019-05-05 01:06:00,-7.70,-8.90,-1.30,1.60,-2.00,0.80,221.40,-128.90,280.40,0.70,0.00,0.00
2019-05-05 01:07:00,-7.90,-9.00,-1.30,1.50,-2.00,0.70,220.40,-129.90,280.30,0.50,0.00,0.00
2019-05-05 01:08:00,-8.20,-9.30,-1.50,1.30,-2.10,0.50,219.40,-130.80,280.30,0.70,0.00,0.00
2019-05-05 01:09:00,-8.30,-9.40,-1.70,1.10,-2.20,0.30,220.60,-129.40,280.30,0.80,0.00,0.00
2019-05-05 01:10:00,-8.20,-9.30,-1.70,1.00,-2.30,0.20,221.80,-128.00,280.30,0.60,0.00,0.00
2019-05-05 01:11:00,-8.20,-9.30,-1.40,1.20,-2.20,0.40,222.30,-127.50,280.30,0.40,0.00,0.00
2019-05-05 01:12:00,-8.10,-9.20,-1.30,1.40,-2.00,0.70,222.10,-127.70,280.20,0.20,0.00,0.00
2019-05-05 01:13:00,-8.00,-9.10,-1.30,1.50,-1.90,0.80,222.20,-127.60,280.20,0.40,0.00,0.00
2019-05-05 01:14:00,-7.90,-9.00,-1.20,1.60,-1.90,0.90,222.30,-127.30,280.20,0.40,0.00,0.00
2019-05-05 01:15:00,-7.80,-8.90,-1.20,1.70,-1.90,1.10,222.60,-127.00,280.20,0.50,0.00,0.00
2019-05-05 01:16:00,-7.70,-8.90,-1.20,1.70,-1.90,1.10,222.80,-126.80,280.20,0.60,0.00,0.00
2019-05-05 01:17:00,-7.70,-8.80,-1.30,1.70,-1.90,1.10,222.80,-126.80,280.20,0.40,0.00,0.00
2019-05-05 01:18:00,-7.60,-8.80,-1.30,1.60,-2.00,0.90,223.00,-126.50,280.20,0.60,0.00,0.00
2019-05-05 01:19:00,-7.60,-8.80,-1.40,1.50,-2.10,0.80,222.60,-126.80,280.20,0.50,0.00,0.00
2019-05-05 01:20:00,-7.60,-8.80,-1.40,1.40,-2.20,0.70,222.60,-126.80,280.20,0.40,0.00,0.00
2019-05-05 01:21:00,-7.60,-8.80,-1.50,1.30,-2.20,0.60,221.70,-127.70,280.20,0.30,0.00,0.00
2019-05-05 01:22:00,-7.70,-8.90,-1.60,1.20,-2.30,0.40,221.20,-128.10,280.20,0.70,0.00,0.00
2019-05-05 01:23:00,-7.80,-8.90,-1.70,1.10,-2.40,0.20,221.60,-127.60,280.20,0.50,0.00,0.00
