
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-06-15 00:00:00,-7.90,-9.10,-1.80,0.80,-2.70,,258.30,-123.70,286.50,0.40,0.00,0.00
2019-06-15 00:01:00,-7.90,-9.10,-1.80,0.80,-2.60,,258.10,-123.90,286.50,0.20,0.00,0.00
2019-06-15 00:02:00,-7.90,-9.20,-1.70,0.80,-2.50,0.00,257.90,-124.00,286.50,0.20,0.00,0.00
2019-06-15 00:03:00,-7.90,-9.20,-1.70,0.70,-2.50,0.00,258.60,-123.30,286.50,0.30,0.00,0.00
2019-06-15 00:04:00,-7.90,-9.20,-1.60,0.70,-2.40,0.10,258.60,-123.30,286.50,0.00,0.00,0.00
2019-06-15 00:05:00,-7.90,-9.20,-1.50,0.70,-2.30,0.10,258.00,-123.90,286.50,0.30,0.00,0.00
2019-06-15 00:06:00,-8.00,-9.20,-1.40,0.60,-2.30,0.10,257.60,-124.30,286.50,0.40,0.00,0.00
2019-06-15 00:07:00,-8.00,-9.20,-1.50,0.60,-2.30,0.00,257.90,-123.80,286.50,0.50,0.00,0.00
2019-06-15 00:08:00,-8.10,-9.30,-1.50,0.40,-2.30,,257.10,-124.60,286.40,0.40,0.00,0.00
2019-06-15 00:09:00,-8.20,-9.50,-1.70,0.30,-2.40,,256.90,-124.80,286.40,0.20,0.00,0.00
2019-06-15 00:10:00,-8.30,-9.50,-1.80,0.20,-2.50,,257.30,-124.30,286.40,0.50,0.00,0.00
2019-06-15 00:11:00,-8.20,-9.50,-1.80,0.20,-2.60,,258.30,-123.20,286.40,0.20,0.00,0.00
2019-06-15 00:12:00,-8.10,-9.40,-1.70,0.50,-2.50,,258.00,-123.50,286.40,0.30,0.00,0.00
2019-06-15 00:13:00,-8.00,-9.30,-1.60,0.70,-2.40,0.10,257.40,-124.00,286.40,0.60,0.00,0.00
2019-06-15 00:14:00,-8.00,-9.30,-1.60,0.70,-2.30,0.20,257.40,-123.90,286.40,0.50,0.00,0.00
2019-06-15 00:15:00,-8.00,-9.30,-1.60,0.70,-2.40,0.10,257.20,-124.00,286.30,0.50,0.00,0.00
2019-06-15 00:16:00,-8.00,-9.30,-1.80,0.70,-2.50,0.00,257.70,-123.40,286.30,0.60,0.00,0.00
2019-06-15 00:17:00,-8.00,-9.20,-1.80,0.80,-2.60,0.10,258.10,-122.90,286.30,0.40,0.00,0.00
2019-06-15 00:18:00,-7.90,-9.20,-1.60,1.10,-2.50,0.40,258.60,-122.40,286.30,0.40,0.00,0.00
2019-06-15 00:19:00,-7.80,-9.10,-1.40,1.30,-2.30,0.70,258.50,-122.40,286.30,0.10,0.00,0.00
2019-06-15 00:20:00,-7.80,-9.10,-1.30,1.50,-2.20,0.90,257.80,-123.10,286.30,0.20,0.00,0.00
2019-06-15 00:21:00,-7.80,-9.10,-1.30,1.50,-2.10,0.80,257.90,-123.10,286.30,0.10,0.00,0.00
