
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2018-12-08 00:00:00,-10.40,-11.80,-1.50,0.30,-1.80,0.40,178.20,-157.70,277.40,0.40,0.00,0.00
2018-12-08 00:01:00,-10.40,-11.80,-1.40,0.30,-1.70,0.50,178.00,-158.00,277.40,0.30,0.00,0.00
2018-12-08 00:02:00,-10.40,-11.90,-1.40,0.40,-1.60,0.50,178.20,-157.80,277.50,0.20,0.00,0.00
2018-12-08 00:03:00,-10.40,-11.90,-1.40,0.40,-1.60,0.50,178.40,-157.70,277.50,0.40,0.00,0.00
2018-12-08 00:04:00,-10.40,-11.80,-1.30,0.40,-1.70,0.60,178.00,-158.20,277.50,0.40,0.00,0.00
2018-12-08 00:05:00,-10.40,-11.90,-1.30,0.30,-1.60,0.50,178.20,-158.00,277.50,0.60,0.00,0.00
2018-12-08 00:06:00,-10.40,-11.80,-1.30,0.30,-1.60,0.50,178.30,-158.00,277.50,0.30,0.00,0.00
2018-12-08 00:07:00,-10.40,-11.90,-1.30,0.30,-1.60,0.50,177.90,-158.50,277.50,0.30,0.00,0.00
2018-12-08 00:08:00,-10.50,-12.00,-1.30,0.30,-1.60,0.40,178.00,-158.50,277.50,0.40,0.00,0.00
2018-12-08 00:09:00,-10.60,-12.00,-1.30,0.30,-1.60,0.40,177.50,-159.00,277.50,0.30,0.00,0.00
2018-12-08 00:10:00,-10.70,-12.10,-1.40,0.30,-1.60,0.40,177.30,-159.20,277.60,0.40,0.00,0.00
2018-12-08 00:11:00,-10.70,-12.10,-1.40,0.20,-1.60,0.30,177.50,-159.00,277.60,0.50,0.00,0.00
2018-12-08 00:12:00,-10.70,-12.10,-1.40,0.20,-1.60,0.30,177.50,-159.00,277.60,0.30,0.00,0.00
2018-12-08 00:13:00,-10.70,-12.10,-1.40,0.30,-1.60,0.30,177.60,-159.00,277.60,0.50,0.00,0.00
2018-12-08 00:14:00,-10.70,-12.10,-1.40,0.20,-1.60,0.30,177.10,-159.50,277.60,0.40,0.00,0.00
2018-12-08 00:15:00,-10.80,-12.30,-1.50,0.10,-1.50,0.20,176.80,-159.80,277.60,0.50,0.00,0.00
2018-12-08 00:16:00,-10.80,-12.30,-1.60,,-1.60,,177.20,-159.40,277.60,1.00,0.00,0.00
2018-12-08 00:17:00,-10.70,-12.20,-1.50,,-1.70,,177.40,-159.10,277.50,0.70,0.00,0.00
2018-12-08 00:18:00,-10.70,-12.20,-1.40,0.00,-1.80,0.00,177.10,-159.30,277.50,0.30,0.00,0.00
2018-12-08 00:19:00,-10.70,-12.20,-1.40,0.10,-1.70,0.10,177.20,-159.30,277.50,0.40,0.00,0.00
2018-12-08 00:20:00,-10.80,-12.30,-1.30,0.20,-1.70,0.20,176.90,-159.50,277.50,0.20,0.00,0.00
2018-12-08 00:21:00,-10.90,-12.30,-1.30,0.20,-1.60,0.30,177.20,-159.20,277.50,0.20,0.00,0.00
2018-12-08 00:22:00,-10.80,-12.30,-1.30,0.20,-1.50,0.30,177.50,-159.00,277.50,0.30,0.00,0.00
2018-12-08 00:23:00,-10.80,-12.30,-1.40,0.10,-1.50,0.20,177.00,-159.40,277.50,0.80,0.00,0.00
2018-12-08 00:24:00,-10.90,-12.40,-1.50,,-1.60,0.00,177.70,-158.80,277.50,0.60,0.00,0.00
2018-12-08 00:25:00,-10.90,-12.40,-1.60,,-1.70,,177.30,-159.10,277.50,0.70,0.00,0.00
2018-12-08 00:26:00,-10.90,-12.30,-1.50,,-1.70,,177.30,-159.00,277.50,0.50,0.00,0.00
2018-12-08 00:27:00,-10.90,-12.30,-1.40,,-1.60,,177.50,-158.80,277.50,0.60,0.00,0.00
2018-12-08 00:28:00,-10.80,-12.30,-1.30,0.00,-1.60,0.00,177.60,-158.70,277.50,0.30,0.00,0.00
2018-12-08 00:29:00,-10.80,-12.30,-1.30,0.10,-1.50,0.10,177.40,-158.90,277.50,0.40,0.00,0.00
2018-12-08 00:30:00,-10.90,-12.40,-1.30,0.10,-1.40,0.10,177.30,-159.00,277.50,0.70,0.00,0.00
2018-12-08 00:31:00,-11.00,-12.50,-1.40,0.00,-1.40,0.00,177.00,-159.30,277.50,0.70,0.00,0.00
2018-12-08 00:32:00,-11.10,-12.60,-1.40,0.00,-1.50,,176.80,-159.30,277.50,0.80,0.00,0.00
2018-12-08 00:33:00,-11.10,-12.60,-1.30,0.00,-1.50,,176.70,-159.40,277.50,0.40,0.00,0.00
2018-12-08 00:34:00,-11.10,-12.60,-1.30,,-1.40,,176.70,-159.40,277.50,0.60,0.00,0.00
2018-12-08 00:35:00,-11.20,-12.70,-1.40,,-1.40,,176.10,-159.90,277.40,0.80,0.00,0.00
2018-12-08 00:36:00,-11.30,-12.70,-1.30,,-1.40,,176.40,-159.50,277.40,0.80,0.00,0.00
2018-12-08 00:37:00,-11.20,-12.70,-1.30,,-1.40,,176.30,-159.60,277.40,0.90,0.00,0.00
2018-12-08 00:38:00,-11.30,-12.80,-1.30,,-1.40,,175.90,-159.90,277.40,1.10,0.00,0.00
2018-12-08 00:39:00,-11.40,-12.90,-1.30,,-1.40,,176.10,-159.60,277.40,0.80,0.00,0.00
2018-12-08 00:40:00,-11.40,-12.90,-1.30,,-1.40,,176.60,-159.10,277.40,0.80,0.00,0.00
2018-12-08 00:41:00,-11.30,-12.80,-1.30,,-1.40,,177.00,-158.60,277.40,0.40,0.00,0.00
2018-12-08 00:42:00,-11.20,-12.70,-1.20,,-1.50,,177.20,-158.30,277.30,0.40,0.00,0.00
2018-12-08 00:43:00,-11.20,-12.70,-1.30,,-1.30,,176.60,-158.80,277.30,0.50,0.00,0.00
2018-12-08 00:44:00,-11.30,-12.80,-1.30,,-1.30,,176.40,-158.90,277.30,0.60,0.00,0.00
2018-12-08 00:45:00,-11.30,-12.80,-1.30,,-1.40,,176.40,-158.80,277.30,0.90,0.00,0.00
2018-12-08 00:46:00,-11.30,-12.80,-1.30,,-1.40,,176.60,-158.50,277.30,0.80,0.00,0.00
2018-12-08 00:47:00,-11.20,-12.70,-1.30,,-1.50,,176.50,-158.50,277.20,0.50,0.00,0.00
2018-12-08 00:48:00,-11.10,-12.60,-1.20,,-1.40,,176.70,-158.20,277.20,0.30,0.00,0.00
2018-12-08 00:49:00,-11.10,-12.50,-1.30,,-1.30,,177.00,-157.90,277.20,0.70,0.00,0.00
2018-12-08 00:50:00,-11.00,-12.50,-1.30,,-1.30,,177.00,-157.70,277.20,0.80,0.00,0.00
2018-12-08 00:51:00,-11.00,-12.50,-1.30,,-1.50,,176.60,-158.10,277.20,0.50,0.00,0.00
2018-12-08 00:52:00,-10.90,-12.40,-1.30,,-1.40,,176.90,-157.60,277.20,0.50,0.00,0.00
2018-12-08 00:53:00,-10.80,-12.20,-1.20,,-1.50,,177.20,-157.30,277.10,0.20,0.00,0.00
2018-12-08 00:54:00,-10.70,-12.10,-1.30,,-1.50,,177.00,-157.50,277.10,0.10,0.00,0.00
2018-12-08 00:55:00,-10.70,-12.10,-1.30,,-1.50,,177.10,-157.40,277.10,0.20,0.00,0.00
2018-12-08 00:56:00,-10.70,-12.10,-1.30,,-1.50,,176.90,-157.60,277.10,0.30,0.00,0.00
2018-12-08 00:57:00,-10.70,-12.10,-1.30,,-1.50,,177.00,-157.40,277.10,0.20,0.00,0.00
2018-12-08 00:58:00,-10.70,-12.10,-1.30,,-1.50,,177.00,-157.40,277.10,0.50,0.00,0.00
2018-12-08 00:59:00,-10.70,-12.20,-1.30,,-1.50,,177.30,-157.00,277.10,0.50,0.00,0.00
2018-12-08 01:00:00,-10.70,-12.10,-1.20,,-1.50,,177.40,-156.90,277.10,0.20,0.00,0.00
2018-12-08 01:01:00,-10.70,-12.10,-1.20,,-1.50,,177.60,-156.70,277.10,0.20,0.00,0.00
2018-12-08 01:02:00,-10.60,-12.10,-1.30,,-1.40,,177.40,-156.90,277.10,0.10,0.00,0.00
2018-12-08 01:03:00,-10.60,-12.10,-1.30,,-1.50,,177.80,-156.40,277.10,0.30,0.00,0.00
2018-12-08 01:04:00,-10.50,-12.00,-1.30,,-1.50,,177.80,-156.50,277.10,0.20,0.00,0.00
2018-12-08 01:05:00,-10.60,-12.00,-1.30,,-1.50,,177.80,-156.50,277.10,0.40,0.00,0.00
2018-12-08 01:06:00,-10.60,-12.10,-1.40,,-1.50,,178.20,-156.10,277.10,0.20,0.00,0.00
2018-12-08 01:07:00,-10.50,-12.00,-1.50,,-1.60,,178.10,-156.30,277.10,0.90,0.00,0.00
2018-12-08 01:08:00,-10.50,-12.00,-1.50,,-1.60,,178.10,-156.20,277.10,0.50,0.00,0.00
2018-12-08 01:09:00,-10.50,-12.00,-1.50,,-1.70,,177.60,-156.70,277.10,0.80,0.00,0.00
2018-12-08 01:10:00,-10.60,-12.10,-1.60,,-1.70,,177.00,-157.20,277.10,0.70,0.00,0.00
2018-12-08 01:11:00,-10.80,-12.30,-1.70,,-1.70,,176.60,-157.50,277.10,0.90,0.00,0.00
2018-12-08 01:12:00,-10.90,-12.40,-1.70,,-1.70,,176.60,-157.40,277.00,0.90,0.00,0.00
2018-12-08 01:13:00,-10.90,-12.40,-1.70,,-1.70,,176.70,-157.30,277.00,0.70,0.00,0.00
2018-12-08 01:14:00,-10.90,-12.30,-1.50,,-1.70,,176.40,-157.50,277.00,0.80,0.00,0.00
2018-12-08 01:15:00,-10.90,-12.30,-1.50,,-1.60,,176.10,-157.70,277.00,0.60,0.00,0.00
2018-12-08 01:16:00,-10.80,-12.30,-1.40,,-1.60,,176.20,-157.60,277.00,0.30,0.00,0.00
2018-12-08 01:17:00,-10.80,-12.20,-1.30,,-1.60,,175.60,-158.10,277.00,0.50,0.00,0.00
2018-12-08 01:18:00,-10.90,-12.40,-1.50,,-1.50,,175.20,-158.50,277.00,0.90,0.00,0.00
2018-12-08 01:19:00,-10.90,-12.40,-1.60,,-1.60,,176.10,-157.50,277.00,1.00,0.00,0.00
2018-12-08 01:20:00,-10.80,-12.30,-1.60,,-1.70,,175.70,-157.90,276.90,0.80,0.00,0.00
2018-12-08 01:21:00,-10.90,-12.30,-1.60,,-1.70,,174.80,-158.70,276.90,1.10,0.00,0.00
