
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-06-27 00:00:00,-10.60,-11.80,-0.10,0.50,-0.20,0.20,205.70,-137.70,279.00,0.90,0.00,0.00
2019-06-27 00:01:00,-10.60,-11.70,0.00,0.50,-0.30,0.20,204.90,-138.50,279.00,0.40,0.00,0.00
2019-06-27 00:02:00,-10.60,-11.80,0.00,0.50,-0.30,0.20,204.00,-139.40,278.90,0.40,0.00,0.00
2019-06-27 00:03:00,-10.70,-11.90,0.00,0.50,-0.30,0.20,204.20,-139.10,278.90,0.20,0.00,0.00
2019-06-27 00:04:00,-10.80,-12.00,-0.10,0.50,-0.20,0.20,204.90,-138.30,278.90,0.40,0.00,0.00
2019-06-27 00:05:00,-10.70,-11.90,0.00,0.60,-0.30,0.30,205.30,-137.90,278.90,0.50,0.00,0.00
2019-06-27 00:06:00,-10.50,-11.70,0.00,0.60,-0.20,0.30,205.50,-137.70,278.90,0.30,0.00,0.00
2019-06-27 00:07:00,-10.50,-11.70,0.00,0.60,-0.30,0.30,205.20,-138.00,278.90,0.50,0.00,0.00
2019-06-27 00:08:00,-10.40,-11.60,0.00,0.60,-0.30,0.30,206.10,-137.10,278.90,0.40,0.00,0.00
2019-06-27 00:09:00,-10.40,-11.60,0.00,0.60,-0.20,0.30,204.90,-138.40,278.90,0.50,0.00,0.00
2019-06-27 00:10:00,-10.50,-11.70,0.00,0.60,-0.30,0.30,204.70,-138.60,278.90,0.40,0.00,0.00
2019-06-27 00:11:00,-10.70,-11.80,0.00,0.60,-0.30,0.30,203.70,-139.50,278.90,0.50,0.00,0.00
2019-06-27 00:12:00,-10.80,-12.00,0.00,0.60,-0.30,0.30,203.80,-139.40,278.90,0.40,0.00,0.00
2019-06-27 00:13:00,-10.80,-12.00,0.00,0.60,-0.20,0.30,204.00,-139.10,278.90,0.30,0.00,0.00
2019-06-27 00:14:00,-10.80,-12.00,0.00,0.60,-0.20,0.30,203.50,-139.60,278.90,0.50,0.00,0.00
2019-06-27 00:15:00,-10.70,-12.00,0.00,0.50,-0.20,0.30,203.80,-139.20,278.90,0.20,0.00,0.00
2019-06-27 00:16:00,-10.60,-11.80,0.00,0.50,-0.20,0.30,204.90,-138.10,278.90,0.40,0.00,0.00
2019-06-27 00:17:00,-10.50,-11.70,-0.10,0.50,-0.20,0.20,205.70,-137.40,278.90,0.60,0.00,0.00
2019-06-27 00:18:00,-10.50,-11.70,-0.10,0.50,-0.20,0.20,204.30,-138.70,278.90,0.50,0.00,0.00
2019-06-27 00:19:00,-10.70,-11.80,-0.10,0.50,-0.30,0.20,204.30,-138.70,278.90,0.40,0.00,0.00
2019-06-27 00:20:00,-10.70,-11.90,0.00,0.50,-0.30,0.20,203.90,-139.00,278.90,0.50,0.00,0.00
2019-06-27 00:21:00,-10.80,-12.00,0.00,0.50,-0.30,0.20,203.40,-139.50,278.90,0.20,0.00,0.00
2019-06-27 00:22:00,-10.80,-11.90,0.00,0.60,-0.30,0.30,203.80,-138.90,278.80,0.30,0.00,0.00
2019-06-27 00:23:00,-10.80,-12.00,0.00,0.60,-0.30,0.30,204.40,-138.40,278.80,0.10,0.00,0.00
2019-06-27 00:24:00,-10.70,-11.90,0.00,0.60,-0.20,0.30,204.80,-138.00,278.80,0.40,0.00,0.00
2019-06-27 00:25:00,-10.60,-11.80,0.00,0.60,-0.20,0.30,205.20,-137.60,278.80,0.40,0.00,0.00
2019-06-27 00:26:00,-10.50,-11.70,0.00,0.60,-0.20,0.30,204.50,-138.30,278.80,0.30,0.00,0.00
2019-06-27 00:27:00,-10.50,-11.60,0.00,0.60,-0.20,0.30,204.80,-137.90,278.80,0.40,0.00,0.00
2019-06-27 00:28:00,-10.50,-11.70,0.00,0.60,-0.20,0.30,204.10,-138.60,278.80,0.50,0.00,0.00
2019-06-27 00:29:00,-10.50,-11.70,0.00,0.60,-0.30,0.30,204.40,-138.20,278.80,0.20,0.00,0.00
2019-06-27 00:30:00,-10.50,-11.70,0.00,0.60,-0.20,0.30,204.70,-137.90,278.80,0.20,0.00,0.00
2019-06-27 00:31:00,-10.50,-11.60,0.00,0.60,-0.20,0.30,205.10,-137.50,278.80,0.50,0.00,0.00
2019-06-27 00:32:00,-10.40,-11.60,0.00,0.60,-0.30,0.30,206.20,-136.50,278.80,0.20,0.00,0.00
2019-06-27 00:33:00,-10.40,-11.60,0.00,0.60,-0.20,0.30,204.80,-137.80,278.80,0.30,0.00,0.00
2019-06-27 00:34:00,-10.40,-11.60,-0.10,0.60,-0.20,0.30,205.10,-137.60,278.80,0.50,0.00,0.00
2019-06-27 00:35:00,-10.30,-11.50,-0.10,0.50,-0.30,0.20,205.10,-137.60,278.80,0.60,0.00,0.00
2019-06-27 00:36:00,-10.40,-11.50,-0.10,0.50,-0.30,0.20,205.90,-136.70,278.80,0.80,0.00,0.00
2019-06-27 00:37:00,-10.30,-11.50,-0.10,0.50,-0.30,0.20,204.80,-137.90,278.80,0.70,0.00,0.00
2019-06-27 00:38:00,-10.30,-11.40,-0.10,0.50,-0.30,0.20,206.00,-136.70,278.80,0.50,0.00,0.00
2019-06-27 00:39:00,-10.30,-11.50,0.00,0.50,-0.30,0.20,205.60,-137.00,278.80,0.50,0.00,0.00
2019-06-27 00:40:00,-10.30,-11.60,-0.10,0.50,-0.30,0.20,206.40,-136.30,278.80,0.60,0.00,0.00
2019-06-27 00:41:00,-10.30,-11.50,-0.10,0.50,-0.30,0.20,204.80,-137.80,278.80,0.50,0.00,0.00
2019-06-27 00:42:00,-10.30,-11.50,0.00,0.60,-0.40,0.30,205.00,-137.60,278.80,0.10,0.00,0.00
2019-06-27 00:43:00,-10.40,-11.60,0.00,0.60,-0.30,0.30,204.70,-137.90,278.80,0.20,0.00,0.00
2019-06-27 00:44:00,-10.60,-11.80,0.00,0.60,-0.20,0.30,204.20,-138.40,278.80,0.40,0.00,0.00
2019-06-27 00:45:00,-10.60,-11.80,0.00,0.60,-0.30,0.30,204.20,-138.40,278.80,0.20,0.00,0.00
2019-06-27 00:46:00,-10.60,-11.80,0.00,0.60,-0.30,0.30,204.60,-138.00,278.80,0.40,0.00,0.00
2019-06-27 00:47:00,-10.50,-11.70,0.00,0.60,-0.30,0.30,205.90,-136.70,278.80,0.40,0.00,0.00
2019-06-27 00:48:00,-10.50,-11.80,0.00,0.60,-0.20,0.30,204.60,-138.00,278.80,0.40,0.00,0.00
2019-06-27 00:49:00,-10.60,-11.80,0.00,0.60,-0.20,0.30,206.00,-136.60,278.80,0.40,0.00,0.00
2019-06-27 00:50:00,-10.50,-11.70,0.00,0.50,-0.20,0.30,204.40,-138.30,278.80,0.50,0.00,0.00
2019-06-27 00:51:00,-10.50,-11.70,0.00,0.50,-0.30,0.20,204.20,-138.40,278.80,0.40,0.00,0.00
2019-06-27 00:52:00,-10.60,-11.70,0.00,0.60,-0.20,0.30,204.90,-137.70,278.80,0.40,0.00,0.00
2019-06-27 00:53:00,-10.50,-11.70,0.00,0.60,-0.20,0.30,204.60,-138.00,278.80,0.50,0.00,0.00
2019-06-27 00:54:00,-10.60,-11.80,0.00,0.60,-0.20,0.30,204.80,-137.80,278.80,0.20,0.00,0.00
2019-06-27 00:55:00,-10.50,-11.70,-0.10,0.50,-0.20,0.20,205.00,-137.60,278.80,0.50,0.00,0.00
