
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-05-01 00:00:00,-3.70,-4.60,0.30,0.30,0.30,0.30,284.40,-23.30,271.40,0.70,0.00,0.00
2019-05-01 00:01:00,-3.90,-4.90,0.30,0.30,0.30,0.30,284.10,-23.50,271.40,1.10,0.00,0.00
2019-05-01 00:02:00,-3.90,-4.90,0.30,0.30,0.30,0.30,284.00,-23.70,271.40,0.70,0.00,0.00
2019-05-01 00:03:00,-3.60,-4.50,0.30,0.30,0.30,0.30,283.80,-23.80,271.40,0.70,0.00,0.00
2019-05-01 00:04:00,-3.30,-4.20,0.30,0.30,0.40,0.30,283.60,-24.00,271.40,0.50,0.00,0.00
2019-05-01 00:05:00,-3.10,-4.00,0.30,0.30,0.40,0.40,283.60,-24.10,271.40,0.40,0.00,0.00
2019-05-01 00:06:00,-3.10,-3.90,0.40,0.30,0.40,0.40,282.90,-24.80,271.40,0.70,0.00,0.00
2019-05-01 00:07:00,-3.10,-3.90,0.40,0.40,0.40,0.40,283.10,-24.60,271.40,0.60,0.00,0.00
2019-05-01 00:08:00,-3.10,-3.90,0.40,0.30,0.50,0.40,283.90,-23.90,271.40,0.50,0.00,0.00
2019-05-01 00:09:00,-3.10,-3.90,0.40,0.30,0.40,0.30,284.60,-23.20,271.40,0.50,0.00,0.00
2019-05-01 00:10:00,-3.30,-4.10,0.40,0.30,0.40,0.30,284.40,-23.50,271.40,0.60,0.00,0.00
2019-05-01 00:11:00,-3.50,-4.30,0.40,0.30,0.40,0.30,284.80,-23.10,271.40,0.80,0.00,0.00
2019-05-01 00:12:00,-3.50,-4.30,0.40,0.30,0.40,0.30,284.90,-22.90,271.40,0.70,0.00,0.00
2019-05-01 00:13:00,-3.40,-4.20,0.30,0.30,0.40,0.30,284.70,-23.10,271.50,0.80,0.00,0.00
2019-05-01 00:14:00,-3.30,-4.10,0.30,0.30,0.40,0.30,284.10,-23.80,271.50,0.60,0.00,0.00
2019-05-01 00:15:00,-3.20,-4.00,0.30,0.30,0.40,0.30,282.50,-25.40,271.50,0.60,0.00,0.00
2019-05-01 00:16:00,-3.10,-3.90,0.30,0.30,0.40,0.40,277.30,-30.60,271.50,0.60,0.00,0.00
2019-05-01 00:17:00,-3.30,-4.10,0.30,0.40,0.40,0.40,271.50,-36.30,271.50,0.80,0.00,0.00
2019-05-01 00:18:00,-3.60,-4.50,0.30,0.40,0.40,0.40,275.40,-32.50,271.50,0.90,0.00,0.00
2019-05-01 00:19:00,-3.70,-4.60,0.30,0.30,0.40,0.40,282.10,-25.80,271.50,0.80,0.00,0.00
2019-05-01 00:20:00,-3.70,-4.50,0.30,0.30,0.40,0.40,284.10,-23.80,271.50,1.00,0.00,0.00
2019-05-01 00:21:00,-3.70,-4.50,0.30,0.30,0.40,0.40,283.70,-24.20,271.50,0.80,0.00,0.00
2019-05-01 00:22:00,-3.70,-4.50,0.30,0.30,0.40,0.40,282.70,-25.20,271.50,0.80,0.00,0.00
2019-05-01 00:23:00,-3.70,-4.60,0.30,0.30,0.40,0.30,281.60,-26.20,271.50,0.70,0.00,0.00
2019-05-01 00:24:00,-3.60,-4.50,0.30,0.30,0.40,0.30,281.30,-26.60,271.50,0.70,0.00,0.00
2019-05-01 00:25:00,-3.40,-4.30,0.30,0.30,0.40,0.30,282.30,-25.60,271.50,0.80,0.00,0.00
2019-05-01 00:26:00,-3.30,-4.10,0.30,0.40,0.40,0.40,283.70,-24.20,271.50,0.70,0.00,0.00
2019-05-01 00:27:00,-3.20,-4.00,0.30,0.40,0.40,0.40,283.20,-24.70,271.50,0.70,0.00,0.00
2019-05-01 00:28:00,-3.40,-4.20,0.30,0.40,0.40,0.40,282.80,-25.20,271.50,0.70,0.00,0.00
2019-05-01 00:29:00,-3.50,-4.30,0.30,0.40,0.40,0.40,283.80,-24.10,271.50,0.70,0.00,0.00
2019-05-01 00:30:00,-3.40,-4.20,0.30,0.40,0.40,0.40,283.90,-24.10,271.50,0.40,0.00,0.00
2019-05-01 00:31:00,-3.30,-4.10,0.30,0.40,0.40,0.40,284.20,-23.80,271.50,0.60,0.00,0.00
2019-05-01 00:32:00,-3.10,-3.90,0.30,0.40,0.40,0.40,284.50,-23.40,271.50,0.50,0.00,0.00
2019-05-01 00:33:00,-3.00,-3.80,0.30,0.40,0.40,0.40,284.20,-23.70,271.50,0.30,0.00,0.00
2019-05-01 00:34:00,-3.00,-3.90,0.30,0.40,0.40,0.40,283.50,-24.40,271.50,0.70,0.00,0.00
2019-05-01 00:35:00,-3.10,-4.10,0.30,0.40,0.40,0.40,283.70,-24.30,271.50,0.50,0.00,0.00
2019-05-01 00:36:00,-3.20,-4.10,0.30,0.40,0.40,0.40,284.20,-23.80,271.50,0.70,0.00,0.00
2019-05-01 00:37:00,-3.10,-4.00,0.30,0.40,0.30,0.40,283.70,-24.20,271.50,0.80,0.00,0.00
2019-05-01 00:38:00,-3.10,-4.00,0.30,0.40,0.40,0.40,283.70,-24.30,271.50,0.70,0.00,0.00
2019-05-01 00:39:00,-3.10,-3.90,0.30,0.40,0.40,0.40,283.40,-24.50,271.50,0.80,0.00,0.00
2019-05-01 00:40:00,-3.20,-4.00,0.30,0.40,0.40,0.40,282.20,-25.70,271.50,0.70,0.00,0.00
2019-05-01 00:41:00,-3.20,-4.10,0.30,0.40,0.40,0.40,281.40,-26.50,271.50,0.60,0.00,0.00
2019-05-01 00:42:00,-3.20,-4.00,0.30,0.40,0.40,0.40,282.30,-25.60,271.50,0.80,0.00,0.00
2019-05-01 00:43:00,-3.10,-4.00,0.30,0.40,0.40,0.40,283.90,-24.00,271.50,0.60,0.00,0.00
2019-05-01 00:44:00,-3.10,-4.00,0.30,0.40,0.40,0.40,283.80,-24.10,271.50,0.80,0.00,0.00
2019-05-01 00:45:00,-3.30,-4.20,0.30,0.40,0.40,0.40,283.20,-24.80,271.50,0.70,0.00,0.00
2019-05-01 00:46:00,-3.40,-4.50,0.30,0.30,0.40,0.40,282.90,-25.00,271.50,0.70,0.00,0.00
2019-05-01 00:47:00,-3.50,-4.50,0.20,0.30,0.30,0.30,283.50,-24.40,271.50,0.90,0.00,0.00
2019-05-01 00:48:00,-3.30,-4.30,0.20,0.20,0.30,0.30,284.20,-23.70,271.50,1.00,0.00,0.00
2019-05-01 00:49:00,-3.20,-4.20,0.20,0.20,0.30,0.30,284.30,-23.60,271.50,0.70,0.00,0.00
2019-05-01 00:50:00,-3.10,-4.10,0.30,0.30,0.30,0.30,284.10,-23.80,271.50,0.70,0.00,0.00
2019-05-01 00:51:00,-3.10,-4.00,0.30,0.30,0.30,0.30,284.00,-23.90,271.50,0.50,0.00,0.00
2019-05-01 00:52:00,-3.10,-4.00,0.30,0.30,0.40,0.40,284.40,-23.60,271.50,0.30,0.00,0.00
2019-05-01 00:53:00,-3.10,-3.90,0.30,0.40,0.40,0.40,283.80,-24.10,271.50,0.60,0.00,0.00
2019-05-01 00:54:00,-3.20,-4.00,0.30,0.40,0.40,0.40,283.60,-24.40,271.50,0.50,0.00,0.00
2019-05-01 00:55:00,-3.20,-4.10,0.30,0.30,0.40,0.40,283.90,-24.10,271.50,0.50,0.00,0.00
2019-05-01 00:56:00,-3.30,-4.20,0.30,0.30,0.40,0.40,283.90,-24.00,271.50,0.50,0.00,0.00
2019-05-01 00:57:00,-3.40,-4.20,0.30,0.30,0.40,0.40,284.60,-23.40,271.50,0.60,0.00,0.00
2019-05-01 00:58:00,-3.40,-4.20,0.30,0.30,0.40,0.40,284.90,-23.10,271.50,0.70,0.00,0.00
2019-05-01 00:59:00,-3.30,-4.10,0.30,0.40,0.40,0.40,285.60,-22.40,271.50,0.60,0.00,0.00
2019-05-01 01:00:00,-3.10,-4.00,0.30,0.40,0.40,0.40,285.60,-22.50,271.50,0.40,0.00,0.00
2019-05-01 01:01:00,-3.10,-4.00,0.40,0.40,0.40,0.40,285.20,-22.80,271.50,0.50,0.00,0.00
2019-05-01 01:02:00,-3.10,-3.90,0.40,0.40,0.40,0.40,285.40,-22.60,271.50,0.40,0.00,0.00
2019-05-01 01:03:00,-3.20,-4.10,0.30,0.40,0.40,0.40,285.10,-23.00,271.50,0.50,0.00,0.00
2019-05-01 01:04:00,-3.50,-4.30,0.30,0.30,0.40,0.40,285.30,-22.80,271.50,0.60,0.00,0.00
2019-05-01 01:05:00,-3.60,-4.50,0.20,0.30,0.30,0.30,285.30,-22.80,271.50,0.60,0.00,0.00
2019-05-01 01:06:00,-3.50,-4.40,0.20,0.30,0.30,0.30,285.60,-22.50,271.50,0.90,0.00,0.00
2019-05-01 01:07:00,-3.50,-4.30,0.20,0.20,0.30,0.30,285.00,-23.10,271.50,0.70,0.00,0.00
2019-05-01 01:08:00,-3.50,-4.30,0.10,0.20,0.30,0.20,285.30,-22.70,271.50,0.60,0.00,0.00
2019-05-01 01:09:00,-3.40,-4.20,0.10,0.10,0.20,0.20,285.60,-22.40,271.50,0.50,0.00,0.00
2019-05-01 01:10:00,-3.40,-4.20,0.00,0.10,0.20,0.10,285.50,-22.40,271.50,0.70,0.00,0.00
