
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-05-20 00:00:00,-9.30,-10.20,0.40,0.50,0.30,0.50,172.00,-117.00,267.20,0.60,0.00,0.00
2019-05-20 00:01:00,-9.30,-10.30,0.40,0.50,0.30,0.50,171.50,-117.50,267.20,0.70,0.00,0.00
2019-05-20 00:02:00,-9.30,-10.30,0.40,0.50,0.30,0.50,171.80,-117.20,267.20,0.90,0.00,0.00
2019-05-20 00:03:00,-9.30,-10.30,0.40,0.50,0.30,0.50,172.20,-116.80,267.20,0.90,0.00,0.00
2019-05-20 00:04:00,-9.30,-10.30,0.40,0.50,0.30,0.50,172.20,-116.80,267.20,0.80,0.00,0.00
2019-05-20 00:05:00,-9.20,-10.20,0.40,0.50,0.30,0.50,172.40,-116.70,267.20,0.80,0.00,0.00
2019-05-20 00:06:00,-9.10,-10.10,0.30,0.50,0.40,0.50,172.30,-116.70,267.20,1.00,0.00,0.00
2019-05-20 00:07:00,-9.10,-10.10,0.40,0.50,0.30,0.50,173.00,-116.10,267.20,0.70,0.00,0.00
2019-05-20 00:08:00,-9.10,-10.10,0.40,0.50,0.30,0.50,172.80,-116.30,267.20,0.80,0.00,0.00
2019-05-20 00:09:00,-9.10,-10.10,0.40,0.50,0.40,0.50,172.30,-116.80,267.20,0.70,0.00,0.00
