
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-04-26 00:00:00,-10.80,-12.10,-0.30,0.40,-0.70,0.10,212.80,-142.10,281.30,0.20,0.00,0.00
2019-04-26 00:01:00,-10.70,-12.10,-0.30,0.40,-0.70,0.10,213.20,-141.70,281.30,0.40,0.00,0.00
2019-04-26 00:02:00,-10.70,-12.00,-0.40,0.40,-0.70,0.10,212.50,-142.40,281.30,0.40,0.00,0.00
2019-04-26 00:03:00,-10.80,-12.10,-0.40,0.30,-0.70,0.00,213.00,-141.90,281.30,0.60,0.00,0.00
2019-04-26 00:04:00,-10.90,-12.20,-0.50,0.20,-0.70,,212.60,-142.30,281.30,1.00,0.00,0.00
2019-04-26 00:05:00,-10.90,-12.30,-0.50,0.20,-0.70,,212.90,-141.90,281.20,0.90,0.00,0.00
2019-04-26 00:06:00,-10.90,-12.20,-0.40,0.30,-0.80,,213.10,-141.70,281.20,0.70,0.00,0.00
2019-04-26 00:07:00,-10.90,-12.20,-0.40,0.30,-0.70,0.00,213.30,-141.40,281.20,0.50,0.00,0.00
2019-04-26 00:08:00,-10.80,-12.20,-0.30,0.30,-0.70,0.00,213.40,-141.30,281.20,0.70,0.00,0.00
2019-04-26 00:09:00,-10.80,-12.20,-0.30,0.40,-0.70,0.10,213.20,-141.40,281.20,0.40,0.00,0.00
2019-04-26 00:10:00,-10.70,-12.10,-0.20,0.50,-0.80,0.20,214.10,-140.60,281.20,0.10,0.00,0.00
2019-04-26 00:11:00,-10.50,-11.90,-0.20,0.60,-0.80,0.30,213.60,-141.10,281.20,0.00,0.00,0.00
2019-04-26 00:12:00,-10.60,-11.90,-0.20,0.60,-0.70,0.30,213.50,-141.20,281.20,0.20,0.00,0.00
2019-04-26 00:13:00,-10.70,-12.00,-0.40,0.60,-0.60,0.30,213.30,-141.50,281.20,0.30,0.00,0.00
2019-04-26 00:14:00,-10.80,-12.10,-0.40,0.60,-0.70,0.20,212.80,-141.90,281.20,0.20,0.00,0.00
2019-04-26 00:15:00,-10.80,-12.20,-0.40,0.50,-0.60,0.20,213.30,-141.40,281.20,0.30,0.00,0.00
2019-04-26 00:16:00,-10.80,-12.20,-0.40,0.60,-0.70,0.20,212.40,-142.30,281.20,0.30,0.00,0.00
2019-04-26 00:17:00,-10.80,-12.20,-0.30,0.60,-0.70,0.20,212.30,-142.30,281.20,0.20,0.00,0.00
2019-04-26 00:18:00,-10.90,-12.20,-0.30,0.60,-0.70,0.20,211.90,-142.70,281.20,0.10,0.00,0.00
2019-04-26 00:19:00,-10.90,-12.30,-0.30,0.50,-0.60,0.20,212.20,-142.50,281.20,0.20,0.00,0.00
2019-04-26 00:20:00,-10.90,-12.20,-0.30,0.50,-0.60,0.20,212.10,-142.60,281.20,0.70,0.00,0.00
2019-04-26 00:21:00,-10.90,-12.20,-0.30,0.50,-0.60,0.10,211.80,-142.80,281.20,0.20,0.00,0.00
2019-04-26 00:22:00,-10.90,-12.20,-0.20,0.50,-0.70,0.10,211.90,-142.70,281.20,0.10,0.00,0.00
2019-04-26 00:23:00,-10.80,-12.10,-0.20,0.50,-0.70,0.20,212.60,-142.00,281.20,0.20,0.00,0.00
2019-04-26 00:24:00,-10.70,-12.00,-0.20,0.60,-0.70,0.20,211.80,-142.70,281.20,0.10,0.00,0.00
