
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-06-13 00:00:00,-10.70,-12.30,-0.90,0.30,-1.40,,243.80,-134.60,285.80,0.20,0.00,0.00
2019-06-13 00:01:00,-10.80,-12.30,-0.80,0.30,-1.50,,243.60,-134.90,285.80,0.10,0.00,0.00
2019-06-13 00:02:00,-10.90,-12.40,-0.90,0.30,-1.50,,243.40,-135.10,285.80,0.30,0.00,0.00
2019-06-13 00:03:00,-11.00,-12.50,-1.00,0.20,-1.50,,243.50,-134.90,285.80,0.40,0.00,0.00
2019-06-13 00:04:00,-11.00,-12.60,-0.90,0.20,-1.50,,243.80,-134.60,285.80,0.20,0.00,0.00
2019-06-13 00:05:00,-11.00,-12.50,-0.90,0.10,-1.50,,243.20,-135.20,285.80,0.30,0.00,0.00
2019-06-13 00:06:00,-11.10,-12.60,-0.90,0.10,-1.50,,242.70,-135.80,285.80,0.10,0.00,0.00
2019-06-13 00:07:00,-11.10,-12.70,-0.90,0.20,-1.50,,243.90,-134.50,285.80,0.20,0.00,0.00
2019-06-13 00:08:00,-10.90,-12.50,-0.80,0.20,-1.40,,243.50,-134.90,285.80,0.10,0.00,0.00
2019-06-13 00:09:00,-10.90,-12.50,-0.80,0.20,-1.40,,243.70,-134.70,285.80,0.20,0.00,0.00
2019-06-13 00:10:00,-10.80,-12.40,-0.70,0.30,-1.40,,243.80,-134.70,285.80,0.00,0.00,0.00
2019-06-13 00:11:00,-10.80,-12.30,-0.70,0.30,-1.40,,244.00,-134.60,285.80,0.30,0.00,0.00
2019-06-13 00:12:00,-10.70,-12.30,-0.70,0.30,-1.30,,244.50,-134.10,285.80,0.00,0.00,0.00
2019-06-13 00:13:00,-10.60,-12.20,-0.70,0.30,-1.40,,244.40,-134.30,285.90,0.10,0.00,0.00
2019-06-13 00:14:00,-10.60,-12.10,-0.70,0.40,-1.40,,244.40,-134.30,285.90,0.10,0.00,0.00
2019-06-13 00:15:00,-10.50,-12.10,-0.60,0.40,-1.40,,244.40,-134.40,285.90,0.10,0.00,0.00
2019-06-13 00:16:00,-10.50,-12.00,-0.70,0.40,-1.40,,243.70,-135.10,285.90,0.10,0.00,0.00
2019-06-13 00:17:00,-10.60,-12.10,-0.70,0.40,-1.40,,243.10,-135.80,285.90,0.20,0.00,0.00
2019-06-13 00:18:00,-10.80,-12.30,-0.80,0.30,-1.40,,243.30,-135.60,285.90,0.20,0.00,0.00
2019-06-13 00:19:00,-10.90,-12.40,-0.80,0.30,-1.40,,243.00,-136.00,285.90,0.20,0.00,0.00
2019-06-13 00:20:00,-10.90,-12.50,-0.80,0.30,-1.40,,243.30,-135.70,285.90,0.10,0.00,0.00
2019-06-13 00:21:00,-10.90,-12.40,-0.80,0.30,-1.40,,243.30,-135.80,285.90,0.10,0.00,0.00
2019-06-13 00:22:00,-10.80,-12.30,-0.80,0.30,-1.40,,243.40,-135.70,285.90,0.20,0.00,0.00
2019-06-13 00:23:00,-10.80,-12.30,-0.80,0.30,-1.40,,243.40,-135.80,286.00,0.10,0.00,0.00
2019-06-13 00:24:00,-10.80,-12.30,-0.80,0.20,-1.40,,242.70,-136.50,286.00,0.20,0.00,0.00
2019-06-13 00:25:00,-10.80,-12.30,-0.80,0.20,-1.40,,242.90,-136.30,286.00,0.20,0.00,0.00
2019-06-13 00:26:00,-10.80,-12.30,-0.80,0.20,-1.40,,242.80,-136.50,286.00,0.20,0.00,0.00
2019-06-13 00:27:00,-10.80,-12.40,-0.90,0.20,-1.40,,242.80,-136.50,286.00,0.10,0.00,0.00
2019-06-13 00:28:00,-10.90,-12.40,-0.90,0.20,-1.50,,242.70,-136.70,286.00,0.40,0.00,0.00
2019-06-13 00:29:00,-10.80,-12.30,-0.90,0.20,-1.50,,242.00,-137.40,286.00,0.20,0.00,0.00
2019-06-13 00:30:00,-10.90,-12.40,-1.00,0.10,-1.50,,242.50,-136.90,286.00,0.40,0.00,0.00
2019-06-13 00:31:00,-10.90,-12.40,-1.00,0.10,-1.50,,242.70,-136.70,286.00,0.30,0.00,0.00
2019-06-13 00:32:00,-10.90,-12.40,-1.00,0.10,-1.50,,242.60,-136.80,286.00,0.40,0.00,0.00
2019-06-13 00:33:00,-11.00,-12.40,-1.00,0.10,-1.50,,242.40,-137.00,286.00,0.20,0.00,0.00
2019-06-13 00:34:00,-11.00,-12.50,-0.90,0.20,-1.50,,242.50,-136.90,286.00,0.20,0.00,0.00
2019-06-13 00:35:00,-10.90,-12.40,-0.80,0.30,-1.40,,242.20,-137.30,286.00,0.00,0.00,0.00
2019-06-13 00:36:00,-10.90,-12.50,-0.80,0.30,-1.40,,241.80,-137.70,286.00,0.10,0.00,0.00
2019-06-13 00:37:00,-11.00,-12.50,-0.90,0.20,-1.40,,241.40,-138.10,286.00,0.40,0.00,0.00
2019-06-13 00:38:00,-11.10,-12.60,-0.90,0.20,-1.40,,241.80,-137.70,286.00,0.40,0.00,0.00
2019-06-13 00:39:00,-11.10,-12.70,-1.00,0.10,-1.50,,241.70,-137.70,286.00,0.50,0.00,0.00
2019-06-13 00:40:00,-11.20,-12.80,-1.10,0.00,-1.50,,241.20,-138.20,286.00,0.50,0.00,0.00
2019-06-13 00:41:00,-11.30,-12.80,-1.10,,-1.50,,241.60,-137.70,286.00,0.50,0.00,0.00
2019-06-13 00:42:00,-11.30,-12.80,-1.00,,-1.50,,242.40,-136.90,286.00,0.40,0.00,0.00
2019-06-13 00:43:00,-11.10,-12.70,-0.90,0.00,-1.50,,241.90,-137.40,286.00,0.40,0.00,0.00
2019-06-13 00:44:00,-11.10,-12.70,-0.90,0.00,-1.40,,242.00,-137.30,286.00,0.30,0.00,0.00
2019-06-13 00:45:00,-11.10,-12.70,-0.90,0.00,-1.40,,242.20,-137.00,286.00,0.50,0.00,0.00
2019-06-13 00:46:00,-11.20,-12.70,-1.00,0.00,-1.50,,242.40,-136.90,286.00,0.40,0.00,0.00
2019-06-13 00:47:00,-11.10,-12.70,-1.00,0.00,-1.50,,242.00,-137.20,286.00,0.40,0.00,0.00
