
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-05-02 00:00:00,-7.60,-9.00,0.00,0.10,0.00,0.10,283.50,-40.30,274.90,0.80,0.00,0.00
2019-05-02 00:01:00,-7.90,-9.20,-0.10,0.10,0.00,0.00,290.60,-33.10,274.90,0.70,0.00,0.00
2019-05-02 00:02:00,-7.90,-9.20,-0.10,0.00,0.00,0.00,294.20,-29.40,274.90,0.70,0.00,0.00
2019-05-02 00:03:00,-7.60,-9.00,-0.10,0.00,0.00,0.00,278.40,-45.20,274.80,0.60,0.00,0.00
2019-05-02 00:04:00,-7.60,-9.00,-0.10,,0.00,0.00,260.70,-62.80,274.80,0.80,0.00,0.00
2019-05-02 00:05:00,-7.80,-9.20,-0.10,0.00,0.00,0.00,282.00,-41.50,274.80,0.90,0.00,0.00
2019-05-02 00:06:00,-7.90,-9.20,-0.10,0.00,0.00,0.00,280.00,-43.30,274.80,0.90,0.00,0.00
2019-05-02 00:07:00,-8.10,-9.40,0.00,0.00,0.00,0.00,281.30,-41.90,274.80,0.50,0.00,0.00
2019-05-02 00:08:00,-8.00,-9.30,0.00,0.00,0.00,0.00,264.70,-58.50,274.80,0.70,0.00,0.00
2019-05-02 00:09:00,-7.90,-9.20,0.00,0.10,0.00,0.00,293.00,-30.20,274.80,0.80,0.00,0.00
2019-05-02 00:10:00,-7.70,-9.00,0.00,0.00,0.00,0.00,293.90,-29.20,274.70,0.60,0.00,0.00
2019-05-02 00:11:00,-7.40,-8.80,0.00,0.00,0.00,0.00,286.90,-36.20,274.70,0.50,0.00,0.00
2019-05-02 00:12:00,-7.00,-8.20,0.00,0.00,0.00,0.00,294.80,-28.20,274.70,0.60,0.00,0.00
2019-05-02 00:13:00,-6.60,-7.80,0.00,0.00,0.00,0.00,292.10,-30.90,274.70,0.70,0.00,0.00
2019-05-02 00:14:00,-6.10,-7.10,0.00,0.00,0.00,0.00,291.20,-31.80,274.70,0.50,0.00,0.00
2019-05-02 00:15:00,-6.10,-7.20,0.00,0.00,0.00,0.00,286.10,-36.90,274.70,0.50,0.00,0.00
2019-05-02 00:16:00,-6.80,-8.00,0.00,0.10,0.00,0.10,285.80,-37.10,274.70,0.60,0.00,0.00
2019-05-02 00:17:00,-7.30,-8.50,0.00,0.10,0.00,0.10,289.80,-33.10,274.70,0.60,0.00,0.00
2019-05-02 00:18:00,-7.50,-8.80,0.00,0.10,0.00,0.10,277.90,-45.00,274.70,0.60,0.00,0.00
2019-05-02 00:19:00,-7.60,-8.90,0.00,0.00,0.00,0.00,275.00,-47.80,274.70,0.70,0.00,0.00
2019-05-02 00:20:00,-7.60,-8.80,0.00,0.10,0.00,0.00,282.40,-40.40,274.70,0.80,0.00,0.00
2019-05-02 00:21:00,-7.40,-8.70,0.00,0.10,0.00,0.10,289.20,-33.60,274.70,0.60,0.00,0.00
2019-05-02 00:22:00,-7.30,-8.60,0.00,0.10,0.00,0.10,273.50,-49.30,274.70,0.60,0.00,0.00
2019-05-02 00:23:00,-7.20,-8.50,0.10,0.10,0.00,0.10,275.60,-47.20,274.70,0.70,0.00,0.00
2019-05-02 00:24:00,-7.20,-8.50,0.10,0.10,0.00,0.10,274.10,-48.60,274.70,0.70,0.00,0.00
2019-05-02 00:25:00,-7.30,-8.60,0.10,0.10,0.00,0.10,250.10,-72.70,274.70,0.70,0.00,0.00
2019-05-02 00:26:00,-7.50,-8.80,0.10,0.20,0.00,0.20,251.70,-71.00,274.70,0.90,0.00,0.00
2019-05-02 00:27:00,-7.80,-9.10,0.10,0.20,0.00,0.20,275.20,-47.50,274.70,0.80,0.00,0.00
2019-05-02 00:28:00,-7.60,-8.90,0.00,0.20,0.00,0.10,291.00,-31.70,274.70,0.80,0.00,0.00
2019-05-02 00:29:00,-7.20,-8.30,0.00,0.10,0.00,0.10,275.60,-47.10,274.70,0.40,0.00,0.00
2019-05-02 00:30:00,-7.50,-8.70,0.00,0.10,0.00,0.10,244.80,-77.90,274.70,0.70,0.00,0.00
2019-05-02 00:31:00,-8.00,-9.30,0.00,0.20,0.00,0.10,243.90,-78.80,274.60,0.90,0.00,0.00
2019-05-02 00:32:00,-8.50,-9.80,0.10,0.20,0.00,0.20,236.50,-86.10,274.60,0.80,0.00,0.00
2019-05-02 00:33:00,-8.60,-9.90,0.10,0.30,0.00,0.20,248.70,-73.80,274.60,0.80,0.00,0.00
