
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-04-09 00:00:00,-7.80,-9.00,-0.40,,-0.20,,306.60,-29.50,277.50,1.10,0.00,0.00
2019-04-09 00:01:00,-8.10,-9.20,-0.40,,-0.20,,308.60,-27.50,277.50,1.10,0.00,0.00
2019-04-09 00:02:00,-7.40,-8.50,-0.40,,-0.20,,310.20,-25.70,277.40,1.10,0.00,0.00
2019-04-09 00:03:00,-6.90,-7.90,-0.40,,-0.20,,309.30,-26.50,277.40,0.80,0.00,0.00
2019-04-09 00:04:00,-7.20,-8.10,-0.30,,-0.20,,308.50,-27.20,277.40,0.70,0.00,0.00
2019-04-09 00:05:00,-7.00,-7.80,-0.30,,-0.10,,309.60,-25.90,277.40,0.70,0.00,0.00
2019-04-09 00:06:00,-6.90,-7.80,-0.30,,-0.10,,307.50,-27.80,277.30,0.80,0.00,0.00
2019-04-09 00:07:00,-7.90,-8.90,-0.30,,-0.10,,305.60,-29.60,277.30,1.00,0.00,0.00
2019-04-09 00:08:00,-8.50,-9.40,-0.20,,-0.10,,307.70,-27.40,277.30,1.10,0.00,0.00
2019-04-09 00:09:00,-8.40,-9.30,-0.20,,-0.10,,308.30,-26.70,277.20,0.80,0.00,0.00
2019-04-09 00:10:00,-8.20,-9.10,-0.20,,-0.10,0.00,306.80,-28.00,277.20,0.40,0.00,0.00
2019-04-09 00:11:00,-8.50,-9.50,-0.10,0.00,-0.10,0.00,306.50,-28.10,277.20,0.50,0.00,0.00
2019-04-09 00:12:00,-8.50,-9.60,-0.10,0.10,0.00,0.10,307.50,-27.00,277.10,0.30,0.00,0.00
2019-04-09 00:13:00,-8.30,-9.50,0.00,0.10,0.00,0.10,308.10,-26.30,277.10,0.50,0.00,0.00
2019-04-09 00:14:00,-8.40,-9.50,0.00,0.10,0.10,0.20,305.70,-28.60,277.10,0.50,0.00,0.00
2019-04-09 00:15:00,-9.00,-10.20,-0.30,0.10,0.20,0.20,303.30,-30.90,277.10,0.70,0.00,0.00
2019-04-09 00:16:00,-9.40,-10.60,-0.50,0.20,0.40,0.30,304.90,-29.10,277.00,0.80,0.00,0.00
2019-04-09 00:17:00,-9.40,-10.50,-0.50,0.30,0.40,0.40,305.90,-28.00,277.00,0.80,0.00,0.00
2019-04-09 00:18:00,-9.20,-10.40,-0.60,0.30,0.40,0.50,304.60,-29.30,277.00,0.80,0.00,0.00
2019-04-09 00:19:00,-9.50,-10.70,-0.70,0.40,0.60,0.60,300.50,-33.20,277.00,0.80,0.00,0.00
2019-04-09 00:20:00,-10.00,-11.10,-0.70,0.50,1.00,0.70,301.30,-32.30,276.90,1.20,0.00,0.00
2019-04-09 00:21:00,-10.10,-11.20,-0.40,0.70,1.20,0.80,300.90,-32.50,276.90,0.80,0.00,0.00
2019-04-09 00:22:00,-10.20,-11.40,0.70,0.80,1.20,0.80,302.60,-30.60,276.90,0.70,0.00,0.00
2019-04-09 00:23:00,-10.10,-11.30,0.30,0.80,1.20,0.80,302.00,-31.10,276.80,0.60,0.00,0.00
2019-04-09 00:24:00,-10.10,-11.30,-1.60,0.90,1.20,0.90,300.80,-32.10,276.80,0.80,0.00,0.00
2019-04-09 00:25:00,-10.10,-11.20,-1.00,0.90,1.20,1.00,302.00,-30.90,276.80,0.90,0.00,0.00
2019-04-09 00:26:00,-10.30,-11.40,-1.00,1.00,1.30,1.00,301.20,-31.40,276.80,0.80,0.00,0.00
2019-04-09 00:27:00,-10.20,-11.30,0.40,1.10,1.20,1.00,302.10,-30.50,276.70,0.70,0.00,0.00
2019-04-09 00:28:00,-10.10,-11.20,0.50,1.00,1.10,0.90,303.40,-29.10,276.70,0.70,0.00,0.00
2019-04-09 00:29:00,-9.90,-11.20,0.20,1.10,1.00,1.00,305.10,-27.30,276.70,0.50,0.00,0.00
2019-04-09 00:30:00,-9.50,-10.70,0.10,1.10,1.10,1.10,306.20,-26.20,276.70,0.50,0.00,0.00
2019-04-09 00:31:00,-9.20,-10.40,0.50,1.10,1.00,1.10,307.20,-25.20,276.70,0.50,0.00,0.00
2019-04-09 00:32:00,-8.80,-10.00,0.50,1.00,0.90,1.00,308.20,-24.20,276.70,0.30,0.00,0.00
2019-04-09 00:33:00,-8.50,-9.60,0.40,0.90,0.70,0.90,307.50,-24.80,276.70,0.20,0.00,0.00
2019-04-09 00:34:00,-8.80,-9.80,0.20,0.80,0.60,0.80,307.40,-25.00,276.70,0.20,0.00,0.00
2019-04-09 00:35:00,-9.00,-9.90,0.10,0.70,0.40,0.60,307.00,-25.30,276.70,0.20,0.00,0.00
2019-04-09 00:36:00,-8.90,-9.80,0.00,0.60,0.40,0.60,307.70,-24.70,276.70,0.30,0.00,0.00
2019-04-09 00:37:00,-8.30,-9.30,-0.40,0.50,0.30,0.60,308.90,-23.40,276.70,0.50,0.00,0.00
2019-04-09 00:38:00,-8.20,-9.20,-0.60,0.50,0.30,0.60,307.00,-25.30,276.70,0.50,0.00,0.00
2019-04-09 00:39:00,-8.20,-9.20,-0.10,0.50,0.20,0.50,307.10,-25.20,276.70,0.20,0.00,0.00
2019-04-09 00:40:00,-8.40,-9.50,0.30,0.40,0.10,0.50,306.60,-25.70,276.70,0.40,0.00,0.00
2019-04-09 00:41:00,-8.40,-9.50,1.30,0.50,0.20,0.50,304.10,-28.10,276.70,0.60,0.00,0.00
2019-04-09 00:42:00,-8.30,-9.40,1.00,0.60,0.70,0.70,301.10,-31.00,276.60,0.80,0.00,0.00
2019-04-09 00:43:00,-8.70,-9.60,1.10,0.80,1.10,0.90,299.30,-32.60,276.60,1.10,0.00,0.00
