
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-04-27 00:00:00,-11.00,-12.40,-0.30,0.30,-0.70,0.00,203.80,-149.40,280.90,0.20,0.00,0.00
2019-04-27 00:01:00,-11.10,-12.40,-0.40,0.30,-0.60,0.00,203.70,-149.40,280.90,0.60,0.00,0.00
2019-04-27 00:02:00,-11.20,-12.50,-0.40,0.30,-0.60,0.00,203.30,-149.80,280.90,0.50,0.00,0.00
2019-04-27 00:03:00,-11.20,-12.50,-0.40,0.30,-0.60,0.00,203.40,-149.70,280.90,0.60,0.00,0.00
2019-04-27 00:04:00,-11.20,-12.60,-0.30,0.30,-0.60,0.00,203.50,-149.60,280.90,0.50,0.00,0.00
2019-04-27 00:05:00,-11.20,-12.60,-0.30,0.30,-0.60,0.00,203.10,-149.90,280.90,0.50,0.00,0.00
2019-04-27 00:06:00,-11.10,-12.50,-0.30,0.40,-0.60,0.10,204.10,-149.00,280.90,0.40,0.00,0.00
2019-04-27 00:07:00,-11.10,-12.50,-0.30,0.40,-0.60,0.10,203.90,-149.10,280.90,0.40,0.00,0.00
2019-04-27 00:08:00,-11.00,-12.40,-0.30,0.40,-0.60,0.10,203.70,-149.40,280.90,0.20,0.00,0.00
2019-04-27 00:09:00,-11.00,-12.40,-0.30,0.40,-0.60,0.10,203.80,-149.30,280.90,0.20,0.00,0.00
