
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-01-26 00:00:00,-7.90,-9.00,-1.20,,-1.70,,190.00,-131.50,274.40,0.60,0.00,0.00
2019-01-26 00:01:00,-7.90,-8.90,-1.30,,-1.80,,190.20,-131.20,274.40,1.10,0.00,0.00
2019-01-26 00:02:00,-8.00,-9.00,-1.30,,-1.80,,190.20,-131.10,274.40,0.50,0.00,0.00
2019-01-26 00:03:00,-7.90,-9.00,-1.40,,-1.90,,190.50,-130.80,274.40,0.80,0.00,0.00
2019-01-26 00:04:00,-7.80,-8.90,-1.40,,-1.90,,190.70,-130.50,274.40,0.60,0.00,0.00
2019-01-26 00:05:00,-7.80,-8.80,-1.30,,-1.90,,190.40,-130.80,274.30,0.90,0.00,0.00
2019-01-26 00:06:00,-7.80,-8.80,-1.30,,-1.90,,190.60,-130.60,274.30,0.50,0.00,0.00
2019-01-26 00:07:00,-7.90,-8.90,-1.30,,-1.80,,190.70,-130.50,274.30,0.40,0.00,0.00
2019-01-26 00:08:00,-7.80,-8.90,-1.30,,-1.80,,190.90,-130.30,274.30,0.50,0.00,0.00
2019-01-26 00:09:00,-7.80,-8.90,-1.20,,-1.80,,191.30,-130.00,274.30,0.30,0.00,0.00
2019-01-26 00:10:00,-7.90,-9.00,-1.00,,-1.70,,191.20,-130.10,274.40,0.10,0.00,0.00
2019-01-26 00:11:00,-7.90,-9.00,-0.90,,-1.60,,191.20,-130.20,274.40,0.00,0.00,0.00
2019-01-26 00:12:00,-7.90,-9.00,-0.90,0.00,-1.50,,190.60,-130.90,274.40,0.40,0.00,0.00
2019-01-26 00:13:00,-7.90,-9.10,-1.00,,-1.60,,190.70,-130.70,274.40,0.10,0.00,0.00
2019-01-26 00:14:00,-7.90,-9.10,-1.10,,-1.60,,190.40,-131.00,274.40,0.40,0.00,0.00
2019-01-26 00:15:00,-8.00,-9.10,-1.20,,-1.70,,190.20,-131.30,274.40,0.60,0.00,0.00
2019-01-26 00:16:00,-8.00,-9.10,-1.30,,-1.80,,190.10,-131.40,274.40,0.40,0.00,0.00
2019-01-26 00:17:00,-7.90,-9.00,-1.20,,-1.80,,190.00,-131.50,274.40,0.80,0.00,0.00
2019-01-26 00:18:00,-7.90,-8.90,-1.20,,-1.80,,190.10,-131.40,274.40,0.70,0.00,0.00
2019-01-26 00:19:00,-7.90,-8.90,-1.30,,-1.80,,190.40,-131.10,274.40,0.60,0.00,0.00
2019-01-26 00:20:00,-7.90,-9.10,-1.30,,-1.80,,190.20,-131.30,274.40,0.50,0.00,0.00
2019-01-26 00:21:00,-8.00,-9.00,-1.40,,-1.90,,190.10,-131.40,274.40,0.60,0.00,0.00
2019-01-26 00:22:00,-7.90,-9.00,-1.40,,-2.00,,190.30,-131.20,274.40,0.60,0.00,0.00
2019-01-26 00:23:00,-7.90,-9.00,-1.30,,-1.90,,190.40,-131.10,274.40,0.70,0.00,0.00
2019-01-26 00:24:00,-8.00,-9.00,-1.20,,-1.90,,190.60,-131.00,274.40,0.40,0.00,0.00
