
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-04-18 00:00:00,-7.90,-8.80,-2.30,,-3.00,,210.50,-125.90,277.50,1.00,0.00,0.00
2019-04-18 00:01:00,-7.90,-8.80,-2.10,,-2.90,,211.00,-125.30,277.50,0.60,0.00,0.00
2019-04-18 00:02:00,-7.90,-8.90,-2.00,0.00,-2.80,,210.80,-125.40,277.50,0.90,0.00,0.00
2019-04-18 00:03:00,-7.90,-8.90,-1.80,0.10,-2.60,,211.40,-124.80,277.50,0.60,0.00,0.00
2019-04-18 00:04:00,-7.90,-8.90,-1.70,0.20,-2.50,,210.50,-125.70,277.50,0.50,0.00,0.00
2019-04-18 00:05:00,-7.90,-8.90,-1.60,0.30,-2.50,,211.70,-124.40,277.50,0.20,0.00,0.00
2019-04-18 00:06:00,-7.80,-8.90,-1.40,0.40,-2.40,0.10,212.00,-124.10,277.50,0.50,0.00,0.00
2019-04-18 00:07:00,-7.70,-8.80,-1.30,0.50,-2.20,0.20,212.50,-123.70,277.50,0.60,0.00,0.00
2019-04-18 00:08:00,-7.50,-8.60,-1.20,0.70,-2.10,0.30,212.30,-123.90,277.50,0.10,0.00,0.00
2019-04-18 00:09:00,-7.40,-8.50,-1.20,0.80,-2.00,0.40,211.80,-124.40,277.50,0.30,0.00,0.00
