
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-06-19 00:00:00,-9.10,-10.70,-1.00,1.90,-2.00,1.10,247.90,-141.10,287.80,0.00,0.00,0.00
2019-06-19 00:01:00,-9.10,-10.60,-1.00,1.60,-2.00,0.80,247.60,-141.40,287.80,0.00,0.00,0.00
2019-06-19 00:02:00,-9.20,-10.60,-1.00,1.50,-2.00,0.70,247.30,-141.70,287.80,0.20,0.00,0.00
2019-06-19 00:03:00,-9.10,-10.60,-1.00,1.50,-2.00,0.60,246.90,-142.10,287.80,0.00,0.00,0.00
2019-06-19 00:04:00,-9.20,-10.50,-1.10,1.30,-2.10,0.50,246.70,-142.30,287.80,0.10,0.00,0.00
2019-06-19 00:05:00,-9.20,-10.50,-1.10,1.20,-2.10,0.30,247.00,-142.00,287.80,0.10,0.00,0.00
2019-06-19 00:06:00,-9.10,-10.40,-1.10,1.10,-2.10,0.30,246.60,-142.30,287.80,0.20,0.00,0.00
2019-06-19 00:07:00,-9.10,-10.40,-1.30,0.90,-2.20,0.10,245.40,-143.40,287.80,0.40,0.00,0.00
2019-06-19 00:08:00,-9.10,-10.40,-1.60,0.60,-2.50,,245.80,-142.90,287.70,0.70,0.00,0.00
2019-06-19 00:09:00,-9.10,-10.40,-1.80,0.30,-2.70,,245.60,-142.90,287.70,0.90,0.00,0.00
2019-06-19 00:10:00,-9.10,-10.40,-2.30,0.00,-3.10,,245.40,-142.90,287.70,0.90,0.00,0.00
2019-06-19 00:11:00,-9.10,-10.40,-2.70,,-3.50,,245.80,-142.30,287.60,1.00,0.00,0.00
2019-06-19 00:12:00,-9.10,-10.40,-2.90,,-3.70,,246.80,-141.10,287.60,0.70,0.00,0.00
2019-06-19 00:13:00,-9.00,-10.30,-2.80,,-3.70,,247.10,-140.70,287.60,0.70,0.00,0.00
2019-06-19 00:14:00,-8.90,-10.30,-2.50,,-3.60,,247.60,-140.10,287.60,0.40,0.00,0.00
2019-06-19 00:15:00,-8.80,-10.20,-2.30,0.00,-3.40,,247.90,-139.70,287.50,0.50,0.00,0.00
2019-06-19 00:16:00,-8.80,-10.10,-2.10,0.30,-3.20,,247.80,-139.80,287.50,0.30,0.00,0.00
2019-06-19 00:17:00,-8.70,-10.10,-2.10,0.60,-3.10,,247.70,-139.90,287.50,0.50,0.00,0.00
2019-06-19 00:18:00,-8.70,-10.10,-2.10,0.70,-3.10,,247.80,-139.90,287.50,0.50,0.00,0.00
2019-06-19 00:19:00,-8.70,-10.00,-2.10,0.80,-3.10,,247.80,-139.90,287.60,0.20,0.00,0.00
2019-06-19 00:20:00,-8.70,-10.00,-2.10,0.90,-3.20,,248.00,-139.70,287.60,0.20,0.00,0.00
2019-06-19 00:21:00,-8.70,-10.00,-2.00,0.80,-3.10,,247.90,-139.90,287.60,0.20,0.00,0.00
2019-06-19 00:22:00,-8.70,-10.10,-2.00,0.70,-3.10,,248.00,-139.80,287.60,0.30,0.00,0.00
2019-06-19 00:23:00,-8.70,-10.10,-2.10,0.70,-3.10,,248.20,-139.60,287.60,0.30,0.00,0.00
2019-06-19 00:24:00,-8.70,-10.10,-2.10,0.80,-3.10,,247.90,-139.90,287.60,0.30,0.00,0.00
2019-06-19 00:25:00,-8.70,-10.10,-2.10,0.80,-3.10,,247.80,-140.10,287.60,0.10,0.00,0.00
2019-06-19 00:26:00,-8.80,-10.10,-2.10,0.80,-3.10,,247.70,-140.20,287.60,0.20,0.00,0.00
2019-06-19 00:27:00,-8.80,-10.00,-2.10,0.70,-3.20,,247.30,-140.60,287.60,0.20,0.00,0.00
2019-06-19 00:28:00,-8.80,-10.00,-2.10,0.60,-3.20,,247.10,-140.80,287.60,0.20,0.00,0.00
2019-06-19 00:29:00,-8.80,-10.10,-2.20,0.50,-3.30,,246.20,-141.60,287.60,0.20,0.00,0.00
2019-06-19 00:30:00,-8.90,-10.10,-2.40,0.20,-3.40,,245.70,-142.10,287.60,0.50,0.00,0.00
2019-06-19 00:31:00,-8.90,-10.20,-2.50,0.10,-3.60,,247.40,-140.30,287.60,0.40,0.00,0.00
2019-06-19 00:32:00,-8.90,-10.20,-2.30,0.30,-3.40,,247.00,-140.70,287.50,0.30,0.00,0.00
2019-06-19 00:33:00,-8.90,-10.20,-1.90,0.60,-3.10,,247.00,-140.60,287.50,0.10,0.00,0.00
2019-06-19 00:34:00,-8.90,-10.20,-1.70,0.80,-2.80,0.20,247.00,-140.70,287.50,0.10,0.00,0.00
2019-06-19 00:35:00,-8.90,-10.20,-1.60,0.90,-2.70,0.40,246.20,-141.40,287.50,0.10,0.00,0.00
2019-06-19 00:36:00,-8.90,-10.20,-1.60,1.00,-2.70,0.40,246.30,-141.20,287.50,0.10,0.00,0.00
2019-06-19 00:37:00,-8.90,-10.20,-1.60,0.90,-2.70,0.40,246.70,-140.80,287.50,0.10,0.00,0.00
2019-06-19 00:38:00,-8.90,-10.20,-1.50,1.00,-2.60,0.40,246.70,-140.80,287.50,0.20,0.00,0.00
2019-06-19 00:39:00,-8.90,-10.20,-1.50,1.00,-2.60,0.40,246.00,-141.40,287.50,0.20,0.00,0.00
2019-06-19 00:40:00,-8.90,-10.20,-1.60,1.00,-2.60,0.30,245.50,-142.00,287.50,0.10,0.00,0.00
2019-06-19 00:41:00,-8.90,-10.20,-1.80,0.70,-2.80,0.10,245.60,-141.70,287.50,0.30,0.00,0.00
2019-06-19 00:42:00,-8.90,-10.20,-2.00,0.60,-3.00,,245.70,-141.60,287.50,0.30,0.00,0.00
2019-06-19 00:43:00,-8.90,-10.20,-2.10,0.50,-3.10,,245.70,-141.50,287.50,0.20,0.00,0.00
2019-06-19 00:44:00,-8.90,-10.20,-2.30,0.30,-3.30,,245.00,-142.10,287.40,0.70,0.00,0.00
2019-06-19 00:45:00,-9.00,-10.20,-2.40,0.30,-3.40,,245.40,-141.60,287.40,0.70,0.00,0.00
2019-06-19 00:46:00,-9.10,-10.30,-2.20,0.40,-3.30,,245.20,-141.70,287.40,0.20,0.00,0.00
2019-06-19 00:47:00,-9.10,-10.40,-2.10,0.60,-3.10,,244.30,-142.60,287.40,0.30,0.00,0.00
2019-06-19 00:48:00,-9.10,-10.40,-1.90,0.60,-3.00,0.00,244.90,-141.90,287.40,0.20,0.00,0.00
2019-06-19 00:49:00,-9.00,-10.30,-1.80,0.60,-2.90,0.00,245.20,-141.50,287.40,0.20,0.00,0.00
2019-06-19 00:50:00,-9.00,-10.20,-1.60,0.60,-2.70,,245.60,-141.10,287.40,0.20,0.00,0.00
2019-06-19 00:51:00,-8.90,-10.20,-1.50,0.60,-2.50,,245.90,-140.80,287.40,0.10,0.00,0.00
2019-06-19 00:52:00,-8.80,-10.10,-1.30,0.90,-2.40,0.30,245.70,-141.00,287.40,0.20,0.00,0.00
2019-06-19 00:53:00,-8.80,-10.10,-1.30,1.00,-2.30,0.40,244.70,-142.00,287.40,0.10,0.00,0.00
2019-06-19 00:54:00,-8.90,-10.10,-1.40,0.90,-2.40,0.30,244.60,-142.10,287.40,0.20,0.00,0.00
2019-06-19 00:55:00,-8.90,-10.20,-1.50,0.90,-2.50,0.20,244.40,-142.20,287.40,0.20,0.00,0.00
2019-06-19 00:56:00,-9.00,-10.20,-1.50,0.90,-2.50,0.30,244.80,-141.70,287.30,0.50,0.00,0.00
2019-06-19 00:57:00,-9.00,-10.20,-1.60,0.90,-2.60,0.30,244.50,-142.00,287.30,0.10,0.00,0.00
2019-06-19 00:58:00,-9.00,-10.20,-1.70,0.70,-2.70,0.10,244.50,-141.90,287.30,0.20,0.00,0.00
2019-06-19 00:59:00,-9.00,-10.20,-1.90,0.60,-2.80,,244.50,-141.80,287.30,0.40,0.00,0.00
2019-06-19 01:00:00,-9.00,-10.20,-2.00,0.50,-3.00,,244.80,-141.50,287.30,0.20,0.00,0.00
2019-06-19 01:01:00,-9.00,-10.20,-1.90,0.60,-3.00,,244.70,-141.50,287.30,0.30,0.00,0.00
2019-06-19 01:02:00,-9.00,-10.20,-1.80,0.70,-2.90,0.00,245.00,-141.10,287.30,0.20,0.00,0.00
2019-06-19 01:03:00,-8.90,-10.10,-1.80,0.80,-2.80,0.10,245.60,-140.50,287.30,0.20,0.00,0.00
2019-06-19 01:04:00,-8.80,-10.10,-1.80,0.90,-2.80,0.10,244.80,-141.30,287.30,0.00,0.00,0.00
2019-06-19 01:05:00,-8.80,-10.10,-1.90,0.90,-2.90,0.10,244.50,-141.60,287.30,0.30,0.00,0.00
2019-06-19 01:06:00,-8.80,-10.10,-2.00,0.90,-3.00,0.00,244.60,-141.40,287.20,0.20,0.00,0.00
2019-06-19 01:07:00,-8.80,-10.10,-2.10,1.00,-3.00,0.00,245.20,-140.70,287.20,0.20,0.00,0.00
2019-06-19 01:08:00,-8.80,-10.00,-2.20,1.10,-3.10,0.00,244.10,-141.80,287.20,0.30,0.00,0.00
2019-06-19 01:09:00,-8.90,-10.10,-2.30,1.00,-3.10,,244.20,-141.70,287.20,0.20,0.00,0.00
2019-06-19 01:10:00,-8.90,-10.10,-2.40,0.90,-3.20,,244.70,-141.10,287.20,0.30,0.00,0.00
2019-06-19 01:11:00,-8.80,-10.10,-2.30,0.90,-3.20,,244.90,-140.90,287.20,0.20,0.00,0.00
2019-06-19 01:12:00,-8.80,-10.00,-2.30,1.00,-3.10,,245.40,-140.40,287.20,0.20,0.00,0.00
2019-06-19 01:13:00,-8.70,-10.00,-2.30,1.20,-3.10,,245.10,-140.80,287.20,0.20,0.00,0.00
2019-06-19 01:14:00,-8.70,-10.00,-2.20,1.30,-3.10,,245.60,-140.30,287.20,0.10,0.00,0.00
2019-06-19 01:15:00,-8.70,-10.00,-2.10,1.40,-3.00,,246.10,-139.90,287.20,0.10,0.00,0.00
2019-06-19 01:16:00,-8.60,-9.90,-1.90,1.60,-2.80,0.10,245.80,-140.30,287.30,0.00,0.00,0.00
2019-06-19 01:17:00,-8.60,-9.90,-1.90,1.70,-2.70,0.20,245.40,-140.80,287.30,0.10,0.00,0.00
2019-06-19 01:18:00,-8.60,-9.90,-1.80,1.80,-2.50,0.30,245.90,-140.40,287.30,0.10,0.00,0.00
2019-06-19 01:19:00,-8.60,-10.00,-1.70,1.90,-2.40,0.40,245.00,-141.40,287.30,0.10,0.00,0.00
