
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-02-22 00:00:00,-4.70,-5.10,0.00,0.00,0.00,0.00,238.60,-26.10,261.40,0.80,0.00,0.00
2019-02-22 00:01:00,-4.60,-5.10,0.00,0.00,0.00,0.00,239.30,-25.40,261.40,1.20,0.00,0.00
2019-02-22 00:02:00,-4.40,-4.90,0.00,0.00,0.00,0.00,239.20,-25.50,261.40,1.20,0.00,0.00
2019-02-22 00:03:00,-4.30,-4.80,0.00,0.00,0.00,0.00,238.90,-25.90,261.40,0.90,0.00,0.00
2019-02-22 00:04:00,-4.40,-4.90,0.00,0.00,0.00,0.00,238.70,-26.10,261.40,0.80,0.00,0.00
2019-02-22 00:05:00,-4.50,-5.10,0.00,0.00,0.00,0.00,238.80,-26.00,261.40,1.10,0.00,0.00
2019-02-22 00:06:00,-4.50,-5.10,0.00,0.00,0.00,0.00,239.50,-25.20,261.40,0.90,0.00,0.00
2019-02-22 00:07:00,-4.40,-5.00,0.00,0.00,0.00,0.00,239.50,-25.30,261.40,1.10,0.00,0.00
2019-02-22 00:08:00,-4.50,-5.10,0.00,0.00,0.00,0.00,239.10,-25.60,261.40,1.00,0.00,0.00
2019-02-22 00:09:00,-4.90,-5.50,0.00,0.00,0.00,0.00,236.90,-27.90,261.40,0.90,0.00,0.00
2019-02-22 00:10:00,-5.40,-6.00,0.00,0.00,0.00,0.00,237.50,-27.30,261.40,1.00,0.00,0.00
2019-02-22 00:11:00,-5.10,-5.80,0.00,0.00,0.00,0.00,238.40,-26.40,261.40,0.80,0.00,0.00
2019-02-22 00:12:00,-4.70,-5.30,0.00,0.00,0.00,0.00,236.50,-28.30,261.40,0.90,0.00,0.00
2019-02-22 00:13:00,-4.60,-5.20,0.00,0.00,0.00,0.00,238.20,-26.60,261.40,0.90,0.00,0.00
2019-02-22 00:14:00,-4.50,-5.10,0.00,0.00,0.00,0.00,238.70,-26.10,261.40,0.90,0.00,0.00
2019-02-22 00:15:00,-4.50,-5.10,0.00,0.00,0.00,0.00,238.50,-26.30,261.40,1.10,0.00,0.00
2019-02-22 00:16:00,-4.40,-5.00,0.00,0.00,0.00,0.00,238.70,-26.10,261.40,1.10,0.00,0.00
2019-02-22 00:17:00,-4.40,-4.90,0.00,0.00,0.00,0.00,238.50,-26.30,261.40,1.10,0.00,0.00
2019-02-22 00:18:00,-4.40,-5.00,0.00,0.00,0.00,0.00,238.20,-26.60,261.40,1.10,0.00,0.00
2019-02-22 00:19:00,-4.50,-5.10,0.00,0.00,0.00,0.00,238.40,-26.40,261.40,0.90,0.00,0.00
2019-02-22 00:20:00,-4.40,-5.10,0.00,0.00,0.00,0.00,238.50,-26.20,261.40,0.90,0.00,0.00
2019-02-22 00:21:00,-4.30,-5.00,0.00,0.00,0.00,0.00,237.10,-27.60,261.40,1.20,0.00,0.00
2019-02-22 00:22:00,-4.30,-4.90,0.00,0.00,0.00,0.00,235.90,-28.80,261.40,0.90,0.00,0.00
2019-02-22 00:23:00,-4.30,-4.90,0.00,0.00,0.00,0.00,235.90,-28.80,261.40,1.10,0.00,0.00
2019-02-22 00:24:00,-4.20,-4.80,0.00,0.00,0.00,0.00,237.60,-27.20,261.40,1.40,0.00,0.00
2019-02-22 00:25:00,-4.20,-4.80,0.00,0.00,0.00,0.00,236.80,-28.00,261.40,0.90,0.00,0.00
2019-02-22 00:26:00,-4.20,-4.70,0.00,0.00,0.00,0.00,237.70,-27.10,261.40,1.10,0.00,0.00
2019-02-22 00:27:00,-4.10,-4.60,0.00,0.00,0.00,0.00,237.90,-26.90,261.40,1.10,0.00,0.00
2019-02-22 00:28:00,-4.00,-4.60,0.00,0.00,0.00,0.00,239.50,-25.30,261.40,0.90,0.00,0.00
2019-02-22 00:29:00,-4.00,-4.50,0.10,0.00,0.10,0.00,239.10,-25.70,261.40,0.80,0.00,0.00
2019-02-22 00:30:00,-4.20,-4.70,0.10,0.00,0.10,0.00,238.80,-26.00,261.40,0.90,0.00,0.00
2019-02-22 00:31:00,-4.20,-4.70,0.10,0.00,0.10,0.00,238.30,-26.50,261.40,1.00,0.00,0.00
2019-02-22 00:32:00,-4.20,-4.70,0.10,0.00,0.10,0.10,238.40,-26.40,261.40,0.80,0.00,0.00
2019-02-22 00:33:00,-4.30,-4.80,0.10,0.00,0.10,0.00,236.90,-27.90,261.40,0.90,0.00,0.00
2019-02-22 00:34:00,-4.40,-4.90,0.10,0.00,0.10,0.10,235.50,-29.30,261.40,1.00,0.00,0.00
2019-02-22 00:35:00,-4.30,-4.90,0.10,0.00,0.10,0.10,234.40,-30.50,261.40,1.10,0.00,0.00
2019-02-22 00:36:00,-4.20,-4.80,0.10,0.10,0.10,0.10,235.60,-29.30,261.40,1.10,0.00,0.00
2019-02-22 00:37:00,-4.20,-4.80,0.10,0.10,0.10,0.10,237.40,-27.50,261.40,0.90,0.00,0.00
2019-02-22 00:38:00,-4.20,-4.90,0.10,0.10,0.10,0.10,238.20,-26.60,261.40,1.20,0.00,0.00
2019-02-22 00:39:00,-4.20,-4.80,0.10,0.10,0.10,0.10,237.80,-27.00,261.40,0.80,0.00,0.00
2019-02-22 00:40:00,-4.10,-4.70,0.10,0.10,0.10,0.10,238.10,-26.80,261.40,0.90,0.00,0.00
2019-02-22 00:41:00,-4.00,-4.60,0.10,0.10,0.10,0.10,238.30,-26.60,261.40,0.90,0.00,0.00
2019-02-22 00:42:00,-4.10,-4.60,0.10,0.10,0.10,0.10,237.50,-27.50,261.50,0.80,0.00,0.00
2019-02-22 00:43:00,-4.20,-4.80,0.10,0.10,0.10,0.10,236.60,-28.40,261.50,0.90,0.00,0.00
2019-02-22 00:44:00,-4.30,-4.90,0.10,0.10,0.10,0.10,236.50,-28.50,261.50,1.00,0.10,0.00
